#str         Henry coeff (mol/kg/Pa)          error (mol/kg/Pa)   
334        0.000229152       8.65706e-06
335        0.000167385       5.9084e-06
336        0.000158011       2.55811e-06
337        0.000188515       5.32151e-06
338        0.000228548       1.50892e-05
339        0.000150787       4.27913e-06
340        0.000225478       1.16805e-05
341        0.000211538       1.75639e-05
342        0.000158967       3.31534e-06
343        0.000138793       9.14024e-06
344        0.000154164       8.39848e-06
345        0.000172099       4.65977e-06
346        0.000179997       7.46508e-06
347        0.000141147       7.61119e-06
348        0.00029595       2.42606e-05
349        0.000155158       8.29931e-06
350        0.000172906       5.81308e-06
351        0.000211041       2.74409e-06
352        0.000141572       4.65746e-06
353        0.000116444       2.67146e-06
354        0.000161054       3.12495e-06
355        0.00016493       8.06322e-06
356        0.000131417       1.93818e-05
357        0.000172449       3.70734e-06
358        0.00020485       1.7485e-05
359        0.000281194       8.44475e-06
360        0.00020689       9.41138e-06
361        0.000240137       1.34942e-05
362        0.000168391       6.31066e-06
363        0.000183783       2.19259e-05
364        0.000266136       1.27207e-05
365        0.000142424       6.87106e-06
366        0.000202793       8.37159e-06
367        0.000223998       7.32604e-06
368        0.000153579       7.70043e-06
369        0.000188673       4.47917e-06
370        0.000128553       6.11975e-06
371        0.000208881       1.75898e-05
372        0.000166077       1.66429e-05
373        0.000223739       8.76269e-06
374        0.000141999       5.43907e-06
375        0.000189822       8.80858e-07
376        0.000195427       5.47462e-06
377        0.000241598       9.17187e-06
378        0.000184642       1.43635e-05
379        0.000140912       9.0451e-06
380        0.000195492       1.3586e-05
381        0.000238036       9.35671e-06
382        0.000307424       1.49025e-05
383        0.000178273       8.56302e-06
384        0.000154709       2.42423e-06
385        0.000121544       7.01731e-06
386        0.00014009       2.97374e-06
387        0.000174365       7.29186e-06
388        0.000168878       1.51474e-05
389        0.000108644       1.56791e-06
390        0.00014949       5.74209e-06
391        0.000175578       5.13898e-06
392        0.000168506       1.02284e-05
393        0.000185027       8.31008e-06
394        0.000154942       5.25416e-06
395        0.000120923       1.46147e-05
396        0.000131405       5.70133e-06
397        0.000236123       1.88619e-05
398        0.00018685       2.49097e-05
399        0.000149508       3.45514e-05
400        0.000328718       2.84095e-06
401        0.000241822       8.94041e-06
402        0.000258748       3.06252e-05
403        0.000235267       1.56043e-06
404        0.000252684       1.72221e-05
405        0.000189962       2.99852e-05
406        0.000193145       1.6378e-05
407        0.000354282       1.62786e-05
408        0.000237199       1.03492e-05
409        0.000376938       1.65619e-05
410        0.000271674       1.2232e-05
411        0.000385321       1.00315e-05
412        0.000444797       2.42878e-05
413        0.000207256       6.07699e-06
414        0.000232251       1.76988e-05
415        0.000241239       9.7536e-06
416        0.000278257       3.85449e-06
417        0.000214579       7.1076e-06
418        0.000264817       1.42085e-05
419        0.000332716       2.36759e-05
420        0.000391197       1.39212e-05
421        0.000338408       9.18185e-06
422        0.000346564       5.24322e-06
423        0.000339925       8.89843e-06
424        0.00022714       1.25085e-05
425        0.00023324       5.46575e-06
426        0.000201615       1.44779e-05
427        0.000367324       1.66199e-05
428        0.000269115       1.00617e-05
429        0.000380257       2.56813e-05
430        0.000340844       1.15391e-05
431        0.00044444       9.26952e-06
432        0.000271248       2.4341e-06
433        0.000285507       1.40746e-05
434        0.000262663       1.21082e-05
435        0.000292126       1.05279e-05
436        0.000301425       2.0043e-05
437        0.000297602       1.68281e-05
438        0.0003111       7.24553e-06
439        0.00050161       4.36355e-05
440        0.000358153       9.48461e-06
441        0.000261105       1.11692e-05
442        0.000403168       1.86472e-05
443        0.000398654       2.03492e-05
444        0.000255155       4.44943e-06
445        0.000371421       1.3653e-05
446        0.000331388       9.80039e-06
447        0.000332821       1.13808e-05
448        0.000527188       3.2542e-05
449        0.000348642       2.43979e-05
450        0.000417612       2.4422e-05
451        0.000409124       1.65154e-05
452        0.000359902       1.48754e-05
453        0.000321925       1.70219e-05
454        0.000280122       1.72671e-05
455        0.000332064       1.30027e-05
456        0.000333929       6.2515e-06
457        0.000276953       1.15938e-06
458        0.000635206       5.68663e-05
459        0.000305405       5.25808e-06
460        0.000232673       2.04444e-05
461        0.000409873       2.46625e-05
462        0.000211163       7.69765e-06
463        0.000289789       6.75494e-06
464        0.000291381       8.81018e-06
465        0.000311426       6.21089e-06
466        0.000241375       7.58786e-06
467        0.000277614       2.00844e-05
468        0.000264701       7.46362e-06
469        0.00029035       1.8304e-05
470        0.000419898       5.83104e-05
471        0.000262685       1.40316e-05
472        0.000387921       1.18314e-05
473        0.000276102       4.57199e-06
474        0.000215834       1.34186e-05
475        0.000197222       1.32902e-05
476        0.00029222       1.01303e-05
477        0.000247201       3.47344e-05
478        0.000338406       2.28977e-05
479        0.000240867       7.88348e-06
480        0.000361353       1.91677e-05
481        0.000268582       9.84672e-06
482        0.000533443       1.29421e-05
483        0.000579887       2.10746e-05
484        0.000403253       8.62665e-06
485        0.000446199       4.90662e-05
486        0.000241665       5.43885e-06
487        0.000285861       2.39367e-06
488        0.000435644       1.55942e-05
489        0.000293813       1.12078e-05
490        0.000414267       5.48966e-05
491        0.000424716       1.02812e-05
492        0.000400846       8.38948e-06
493        0.000378493       1.35135e-05
494        0.000372022       1.16693e-05
495        0.000588034       5.52949e-05
496        0.000325983       1.18363e-05
497        0.000402151       1.23437e-05
498        0.000656161       6.99089e-05
499        0.000407657       1.00113e-05
500        0.000264642       1.77027e-05
501        0.000506987       2.25393e-05
502        0.000373879       2.91732e-05
503        0.000341102       1.75764e-05
504        0.000482966       2.84965e-05
505        0.000836759       2.89516e-05
506        0.000312953       1.04232e-05
507        0.000319332       1.6453e-05
508        0.000559449       2.38716e-05
509        0.000387477       1.74689e-05
510        0.000504725       2.58299e-05
511        0.000372457       1.12794e-05
512        0.000425754       9.15151e-06
513        0.000395519       1.70967e-05
514        0.000583578       2.33385e-05
515        0.000398875       2.1495e-05
516        0.000693228       3.6874e-05
517        0.000476797       1.55965e-05
518        0.000398128       1.36433e-05
519        0.000554072       2.5918e-05
520        0.000308812       8.45387e-06
521        0.000379377       7.53112e-06
522        0.000817001       0.000114981
523        0.000399776       2.72285e-05
524        0.000576209       2.428e-05
525        0.000439245       1.46655e-05
526        0.000349623       4.92676e-05
527        0.000544405       1.41568e-05
528        0.000556201       9.87955e-06
529        0.000536193       3.4397e-05
530        0.000541831       2.75184e-05
531        0.000455102       1.51745e-05
532        0.000290233       1.10223e-05
533        0.000494173       2.50228e-05
534        0.000707038       3.30595e-05
535        0.000470706       9.6693e-06
536        0.000420845       1.42725e-05
537        0.000478102       8.0286e-06
538        0.000468012       2.63137e-05
539        0.000401977       1.02634e-05
540        0.000269387       6.36515e-06
541        0.00068407       3.40156e-05
542        0.000344087       2.15185e-05
543        0.00033191       9.05416e-06
544        0.000512383       2.4979e-05
545        0.000597526       2.73107e-05
546        0.000393509       1.00421e-05
547        0.000324874       1.42293e-05
548        0.000329823       1.5716e-05
549        0.00106617       8.62663e-05
550        0.000923434       4.3816e-05
551        0.000430135       1.12307e-05
552        0.000398009       1.63624e-05
553        0.000365166       1.46326e-05
554        0.00138715       0.000274923
555        0.000757931       3.609e-05
556        0.000429643       0.000118654
557        0.000448656       2.22351e-05
558        0.000330761       4.9335e-06
559        0.000364116       3.69928e-05
560        0.000580952       6.9501e-05
561        0.00232337       0.000544319
562        0.000287498       3.33375e-05
563        0.000538057       3.39101e-05
564        0.00124513       0.000129562
565        0.00240453       0.000902978
566        0.00208715       0.000501471
567        0.000544563       7.78999e-05
568        0.000410347       6.6564e-05
569        0.000405304       1.82588e-05
570        0.000252522       1.0968e-05
571        0.000438135       5.26921e-05
572        0.000214011       7.03657e-06
573        0.000518646       4.28276e-05
574        0.000350811       2.4509e-05
575        0.000379103       1.68514e-05
576        0.000228945       2.35241e-05
577        0.00078506       0.000126645
578        0.000585995       1.29126e-05
579        0.00189636       0.000350426
580        0.000218727       1.35279e-05
581        0.0002366       1.03384e-05
582        0.000271742       1.08091e-05
583        0.000787643       0.000212905
584        0.000189778       1.06873e-05
585        0.000256314       2.80135e-05
586        0.00215214       0.000222786
587        0.000306609       6.03385e-05
588        0.00034047       1.43657e-05
589        0.00152722       0.000649818
590        0.000745414       0.000278662
591        0.000225181       1.44857e-05
592        0.000440687       4.79123e-05
593        0.00210014       0.000280689
594        0.000341594       2.52938e-05
595        0.000603487       2.95865e-05
596        0.00128232       0.000183147
597        0.000334323       2.5743e-05
598        0.00117164       0.000121607
599        0.00167888       0.000239656
600        0.000502608       4.95166e-05
601        0.00215329       0.000455131
602        0.000204325       1.15038e-05
603        0.00198581       0.000587712
604        0.00039937       1.48825e-05
605        0.000437871       9.64541e-05
606        0.000529076       3.99239e-05
607        0.00306261       0.000615836
608        0.000598867       9.26119e-05
609        0.000380159       2.50379e-05
610        0.00110085       0.000157001
611        0.00166338       0.000557853
612        0.000512447       3.90628e-05
613        0.000676976       0.000430615
614        0.00274533       0.000720527
615        0.000530647       6.21913e-05
616        0.00328584       0.00141379
617        0.000376957       6.04198e-05
618        0.000532365       0.000344178
619        0.000222546       7.65651e-05
620        0.000419521       3.1065e-05
621        0.00107296       8.47554e-05
622        0.00115268       0.000210541
623        0.00040072       3.19624e-05
624        0.00390327       0.0011751
625        0.000339603       1.02634e-05
626        0.000406372       1.85833e-05
627        0.000214594       1.59651e-05
628        0.00404296       0.000929062
629        0.000322533       5.61085e-05
630        0.000371871       8.34943e-06
631        0.000221418       6.804e-06
632        0.000304134       7.3632e-06
633        0.000483098       2.44288e-05
634        0.000229946       1.19229e-05
635        0.000319914       0.000108651
636        0.000278491       1.54802e-05
637        0.000500472       6.9815e-05
638        0.000398938       1.84389e-05
639        0.000413974       3.74215e-05
640        0.00035817       3.42962e-05
641        0.00816146       0.000913537
642        0.00026904       1.26609e-05
643        0.00205701       0.00126069
644        0.00424695       0.00196295
645        0.000184969       1.45524e-05
646        0.00256582       0.000325115
647        0.000539361       3.30357e-05
648        0.000864242       6.99942e-05
649        0.000589099       0.000414754
650        0.00056108       7.07605e-05
651        0.000428008       0.000156118
652        0.00027367       1.68414e-05
653        0.000181678       1.12234e-05
654        0.00151636       0.00025324
655        0.0010759       0.000483355
656        0.00037463       3.3763e-05
657        0.000526206       3.63724e-05
658        0.000377123       4.68514e-05
659        0.000192633       2.84389e-05
660        0.00138419       0.000147605
661        0.00395446       0.00384962
662        0.000388432       0.0001247
663        0.00120442       0.00027774
664        0.000522931       0.00010777
665        0.000417586       4.8769e-05
666        0.00445649       0.00156767
667        0.000227027       1.93172e-05
668        0.000580938       7.86329e-05
669        0.00103969       0.000400258
670        0.000398015       7.25187e-05
671        0.000601507       8.00886e-05
672        0.00052826       2.67817e-05
673        0.000863529       0.000253983
674        0.00247259       0.000444087
675        0.00053295       7.72629e-05
676        0.000369502       2.11468e-05
677        0.000351452       1.77002e-05
678        0.000267618       1.12387e-05
679        0.00146963       0.000507082
680        0.000313153       1.31545e-05
681        0.000497037       0.000126325
682        0.000419732       4.31064e-05
683        0.000926833       0.000226841
684        0.000362438       2.48749e-05
685        0.000205644       3.0109e-05
686        0.00153652       0.000310415
687        0.000413446       7.87108e-05
688        0.000484304       3.93183e-05
689        0.000473089       8.57056e-05
690        0.0055597       0.0034875
691        0.000708186       0.000107919
692        0.000355833       3.58004e-05
693        0.000705366       9.62804e-05
694        0.000936225       0.000154311
695        0.000706281       3.09445e-05
696        0.00209197       0.000222939
697        0.00123872       0.000197267
698        0.000656534       3.64286e-05
699        0.0137346       0.00146397
700        0.00140478       0.000384084
701        0.000315062       7.05417e-06
702        0.0016784       0.000349366
703        0.0012017       0.000200819
704        0.000919788       0.000124121
705        0.000800543       7.49162e-05
706        0.00126891       0.000155948
707        0.000333899       4.09305e-05
708        0.000682168       7.19671e-05
709        0.000314702       6.04916e-05
710        0.00124398       0.000357547
711        0.000362176       5.23844e-05
712        0.00130935       4.71659e-05
713        0.00134695       4.52942e-05
714        0.0136078       0.00203637
715        0.000329109       1.75518e-05
716        0.00032739       4.43699e-05
717        0.0092812       0.0025658
718        0.000321876       4.70507e-05
719        0.000789468       4.59815e-05
720        0.000727608       7.40437e-05
721        0.00140262       0.000280892
722        0.000782143       0.000110056
723        0.00106936       0.00071037
724        0.000264648       2.79821e-05
725        0.00110908       0.000286867
726        0.000879831       9.69079e-05
727        0.00147128       0.000483021
728        0.000339616       2.79746e-05
729        0.00030042       9.65803e-05
730        0.00189665       0.00116194
731        0.000336578       3.54686e-05
732        0.00038138       9.71158e-05
733        0.000304571       2.51972e-05
734        0.0011317       9.84555e-05
735        0.000352471       3.65553e-05
736        0.00073771       0.000133755
737        0.00144365       0.000623301
738        0.00403624       0.000718082
739        0.00124189       0.000376727
740        0.00403203       0.00130228
741        0.00606161       0.00671662
742        0.0102463       0.00283557
743        0.000314874       2.28563e-05
744        0.00085433       9.39349e-05
745        0.000698305       7.00001e-05
746        0.00159309       0.001727
747        0.000768514       3.06962e-05
748        0.000741019       9.45871e-05
749        0.00443045       0.00104895
750        0.00167523       0.000223115
751        0.000334316       3.52474e-05
752        0.00766708       0.00729836
753        0.00396193       0.00221658
754        0.0121703       0.00217014
755        0.000746403       7.6749e-05
756        0.00136582       6.46658e-05
757        0.00103061       0.000158967
758        0.000734719       0.000105266
759        0.00104053       5.8862e-05
760        0.000754399       4.03851e-05
761        0.00140473       0.000217185
762        0.00339411       0.000872722
763        0.000268465       4.9371e-05
764        0.0108741       0.00553246
765        0.000273176       2.49266e-05
766        0.0301964       0.004093
767        0.00224137       0.000185077
768        0.00148776       0.000490727
769        0.000729874       4.12647e-05
770        0.00294378       0.000188643
771        0.000324232       4.77971e-05
772        0.00293058       0.00501745
773        0.00202786       0.000372523
774        0.00110059       0.000539759
775        0.0814749       0.0235807
776        0.000553347       2.85106e-05
777        0.000364345       2.65169e-05
778        0.0283369       0.00637434
779        0.105605       0.0105995
780        0.00032305       4.49223e-05
781        0.114452       0.0406643
782        0.0673659       0.00669634
783        0.0575272       0.0276229
784        0.00208011       0.0028428
785        0.00385122       0.000804368
786        0.0041942       0.00101241
787        0.00462698       0.00106917
788        0.00155337       0.00019242
789        0.000415508       5.29761e-05
790        0.000952171       0.000157963
791        0.00106888       0.000641762
792        0.00149363       0.000194079
793        0.000529577       1.78559e-05
794        0.00463687       0.00139308
795        0.000856343       2.46972e-05
796        0.000331328       3.99424e-05
797        0.000315055       1.5028e-05
798        0.184456       0.0795424
799        0.00104366       0.000608755
800        0.000351808       3.08641e-05
801        0.0718537       0.025193
802        0.00354535       0.000174971
803        0.0045408       0.00173816
804        0.000548942       9.81707e-05
805        0.099115       0.012317
806        0.00116983       0.00047972
807        0.00178201       0.00272213
808        0.00309014       0.000168822
809        0.00451247       0.00180586
810        0.0268253       0.00387263
811        0.00409946       0.000456792
812        0.000408787       4.41087e-05
813        0.000627672       0.000245814
814        0.113241       0.0273778
815        0.00163658       0.000587552
816        0.00229126       0.000376394
817        0.000364086       8.12906e-06
818        0.000561952       2.9088e-05
819        0.00237603       0.000503828
820        8.95971e-05       6.25758e-06
821        9.44164e-05       7.44311e-06
822        0.000119232       2.80884e-06
823        0.0001775       1.33642e-05
824        0.000178603       7.00079e-06
825        0.000113571       1.15744e-05
826        0.000157391       5.64311e-06
827        0.000243028       6.51667e-06
828        0.000162176       3.1953e-06
829        9.7756e-05       9.22556e-06
830        0.000119487       3.55315e-06
831        0.000116952       4.94641e-06
832        0.000107693       1.0252e-05
833        0.000195883       1.24988e-05
834        8.78515e-05       3.74473e-06
835        8.77721e-05       1.91129e-06
836        0.000100975       7.70962e-06
837        0.000104193       1.06803e-05
838        0.000247632       1.16101e-05
839        0.000245423       1.14215e-05
840        9.14465e-05       3.38909e-06
841        0.000176825       5.81931e-06
842        0.000167406       5.48869e-06
843        9.35815e-05       5.67847e-06
844        9.76265e-05       3.38867e-06
845        0.00016244       7.72807e-06
846        0.000147539       4.29317e-06
847        0.000183137       6.8069e-06
848        0.000120142       5.76744e-06
849        0.000177493       3.83985e-06
850        8.66538e-05       2.88947e-06
851        0.00014891       2.6733e-06
852        9.84021e-05       5.71161e-06
853        9.33291e-05       8.40617e-06
854        0.000117253       3.69325e-06
855        0.000192409       3.71373e-06
856        0.000108784       8.65624e-06
857        9.23931e-05       4.51424e-06
858        0.000211223       1.27623e-06
859        0.000179859       3.93475e-06
860        0.000146616       2.22372e-06
861        0.000180463       7.44153e-06
862        7.09691e-05       1.76361e-06
863        0.000167269       1.5636e-05
864        0.000184137       1.24291e-05
865        0.000107262       4.18617e-06
866        0.000190332       2.54172e-06
867        0.000193043       5.26893e-06
868        8.78913e-05       4.10598e-06
869        9.74855e-05       4.13042e-06
870        0.000170708       7.90139e-06
871        0.000222127       8.45e-06
872        0.000192925       7.6648e-06
873        0.000245317       1.34648e-05
874        0.00015892       5.86943e-06
875        0.000180457       1.43397e-05
876        0.000133209       5.13456e-06
877        0.00044875       2.23203e-05
878        0.000250297       1.91109e-05
879        0.000156212       4.15815e-06
880        0.000118081       1.80991e-06
881        0.000226353       3.39017e-05
882        0.000220072       4.97697e-05
883        0.000238329       1.01041e-05
884        0.000286647       3.97883e-06
885        0.000179872       1.13932e-05
886        0.000230337       1.17741e-05
887        0.000175768       7.37122e-06
888        0.000191186       2.60332e-06
889        0.000190829       1.0419e-05
890        0.000177748       1.32248e-05
891        0.000217781       1.82266e-05
892        0.000244741       1.29025e-05
893        0.00021874       2.46684e-05
894        0.000307362       1.28013e-05
895        0.000168707       9.22806e-06
896        0.000142342       1.85361e-06
897        0.000240391       8.36714e-06
898        0.000215948       6.26696e-06
899        0.000140482       2.06026e-06
900        0.000248569       1.50271e-05
