#str         HOA (kJ/mol)          error (kJ/mol)   
0 28.0996       0.3865833599
1 29.1039       0.6849592753
2 26.811       0.4929968239
3 30.2679       0.4716137812
4 28.6101       0.6781099940
5 28.1361       0.2558949338
6 28.0957       1.2780910400
7 29.8152       1.0361959563
8 29.1918       1.2928948124
9 31.2341       0.9756831472
10 27.1916       0.2531543656
11 29.8094       0.3467007755
12 32.1839       1.1191581278
13 30.5904       0.9847255533
14 30.8335       0.8188643094
15 30.5883       1.2142464783
16 31.3356       0.9352537446
17 29.764       0.7447343296
18 29.9716       1.0149282285
19 30.3711       0.7805108386
20 29.1777       0.7467765148
21 30.8811       1.1834479504
22 33.1327       1.2244870145
23 32.2995       1.1620627511
24 29.256       0.8718036804
25 33.3396       1.3413165593
26 31.4401       0.9430916237
27 32.2487       1.4799112167
28 33.7624       0.8502330701
29 33.9383       1.3793373338
30 32.533       0.3718236825
31 32.0663       0.4482774268
32 31.5366       0.5928766400
33 32.1931       0.5465976990
34 32.619       0.5895021272
35 33.3873       0.4505687648
36 33.3135       0.3825955116
37 30.2242       0.4361242938
38 32.4289       0.4953271688
39 33.1041       0.8162959501
40 32.4564       1.1576438926
41 33.5795       0.4027809082
42 33.8578       0.6774865126
43 33.3505       1.0028416932
44 33.32       0.9956614569
45 33.6536       0.3782893627
46 32.825       0.7356665182
47 32.7082       0.7973067207
48 31.977       0.7159984273
49 32.7549       0.3730096244
50 34.2647       0.3427182399
51 33.9764       0.7517211955
52 37.0255       1.4579982895
53 34.5065       0.2118537198
54 35.2094       0.8973195810
55 34.8961       0.4016512247
56 34.9524       0.7318819419
57 34.7       0.2737688568
58 34.3446       0.6974526852
59 34.2721       0.2830619564
60 35.8076       0.5173727379
61 35.6963       0.6987876913
62 36.0477       0.6798557260
63 37.2501       1.0500717858
64 34.6375       0.4069342824
65 34.6147       0.2632314468
66 37.6906       1.2067792875
67 35.1347       0.4210413985
68 35.72       0.7204058047
69 35.9965       0.6203298866
70 36.8027       0.4723753410
71 36.7482       1.3204264698
72 34.6448       0.4792365774
73 35.9411       0.2344048791
74 35.5658       0.2716186655
75 36.6147       0.6243783620
76 35.4266       0.4516534508
77 36.6887       0.7270581587
78 36.4286       0.2496729956
79 35.8668       1.0068367521
80 38.8887       0.5102148956
81 35.1427       0.3902883936
82 36.7409       0.7736962942
83 38.6022       0.2528032679
84 37.7172       0.4296650217
85 35.8399       0.9817130899
86 35.3018       0.5035013727
87 37.8584       0.6250895777
88 37.4081       0.9403075926
89 36.2196       1.0988820658
90 38.7805       0.4650018842
91 38.398       0.8756232705
92 38.6651       0.3553546193
93 39.1336       0.9980286076
94 37.2015       0.7310833104
95 36.929       1.4618616243
96 35.3895       0.5135667989
97 38.4276       2.1764511494
98 40.5311       1.7402089529
99 38.5029       0.3327817058
100 38.1445       1.1326910479
101 37.5713       0.4884813750
102 39.4098       0.6065182578
103 38.7941       2.4959214042
104 40.4661       1.6096341232
105 39.3584       0.9087167775
106 39.0984       1.4621842347
107 40.1994       1.7816301819
108 39.4333       1.0976233909
109 41.8401       0.6596331637
110 42.0343       1.0810616011
111 39.8219       0.5271893694
112 37.0436       0.8595558405
113 39.5225       0.7466890142
114 39.2868       0.9961287635
115 36.9909       0.7268964753
116 39.6487       0.7478219847
117 39.0044       1.0282634383
118 39.7098       0.3871408940
119 38.8278       0.8320229980
120 40.8054       0.4181111569
121 41.017       1.4251610314
122 42.0104       1.0705212837
123 43.4829       0.9628016690
124 42.8768       1.2643966431
125 41.9985       1.9701430981
126 43.357       1.1082263210
127 39.291       0.5733322927
128 43.2837       2.0160226545
129 39.9012       0.6705250231
130 44.3322       1.6656908904
131 42.7229       2.1674042065
132 43.331       0.5566481821
133 41.5303       1.0225464011
134 41.256       0.2722774187
135 42.4602       0.8314369261
136 41.9636       1.4867993571
137 44.34       0.6263668899
138 42.003       0.3794364587
139 41.3483       1.5698639718
140 44.2643       1.3376785095
141 42.5033       0.9467497928
142 43.8964       0.3674232241
143 43.356       0.9583621824
144 39.42       0.6512571256
145 44.1054       1.0264199289
146 44.0284       0.9694050754
147 40.5693       0.5874438212
148 43.5169       1.8051646899
149 41.4655       2.3705297037
150 43.7029       1.5748615859
151 40.2904       1.7116288054
152 41.9176       0.9583210723
153 42.5386       0.8372507129
154 42.557       0.8742365988
155 45.6681       1.2103614446
156 43.6245       1.0506658909
157 37.606       1.7063918210
158 43.5416       0.4748953285
159 43.9609       2.3972301500
160 43.8054       0.8287141649
161 43.6615       0.9975008725
162 42.4651       0.4126126584
163 47.5635       1.6655749499
164 43.6341       0.8308670928
165 43.5758       0.8828029768
166 45.3482       2.0037238572
167 45.5123       0.7820437845
168 45.0368       2.7433133431
169 44.0906       1.1488463668
170 42.3715       1.0612912156
171 50.1907       1.0201198737
172 44.7273       1.3995056169
173 47.0562       1.7068942250
174 42.5869       1.3451659146
175 42.528       0.5963498556
176 44.7396       1.2149739723
177 42.1118       0.4853332732
178 46.197       1.3678504153
179 44.7068       2.3325745082
180 47.5883       1.0899331394
181 42.5693       1.3469198167
182 44.6945       0.4084557631
183 44.7879       1.5727217126
184 45.7784       1.5004806971
185 44.1387       1.2817774079
186 48.8482       3.5263131910
187 44.2264       0.6876629439
188 45.9207       1.9310218109
189 44.2774       0.6674556813
190 47.7007       1.8458088930
191 46.9076       1.4050187580
192 46.16       1.2066897914
193 47.5967       1.5300943556
194 50.175       1.2567510882
195 43.5574       1.9347522176
196 46.8058       0.8837452690
197 49.5646       0.4244818873
198 47.4323       1.6142478470
199 47.8825       2.3849149089
200 44.4224       0.9019157309
201 48.689       1.6209621727
202 49.1031       2.3015400626
203 47.4997       0.8617491561
204 47.3079       0.7480702556
205 45.8619       0.6644565182
206 48.4428       1.6843982105
207 50.7251       1.7863141257
208 45.3519       2.9307765352
209 48.5772       2.5932379609
210 48.8387       2.2622175281
211 47.5016       1.6398184542
212 49.578       1.6346933531
213 46.5899       0.9409182972
214 48.5481       3.8227135555
215 45.7692       3.4221285549
216 47.8294       0.7391463924
217 43.4107       0.8490588697
218 50.0751       1.8200714640
219 46.7613       1.5843066932
220 48.7518       0.7859538648
221 47.6414       1.8673671188
222 46.219       3.2690960385
223 47.5814       1.1729942280
224 49.0885       1.6377627555
225 45.5437       1.0129648131
226 48.7316       1.1177500717
227 48.6898       2.5330005917
228 49.9796       0.7353857909
229 52.3166       3.1733540296
230 49.5624       0.3049877257
231 51.1503       2.2480728310
232 52.615       0.4440510764
233 50.0057       3.1071416273
234 47.1256       1.0118809913
235 49.624       2.4325290633
236 49.4331       1.0009673495
237 50.3493       1.3562415195
238 48.7148       1.0587042233
239 51.6167       3.5094668841
240 52.7055       3.7598953667
241 50.2177       2.6423451527
242 50.7296       2.9843333523
243 51.4004       2.2353347141
244 53.6481       2.0378240656
245 49.7172       1.3909072379
246 50.9492       3.7439543481
247 50.3468       1.4872818075
248 48.8469       1.4446295023
249 53.5715       1.7074599595
250 52.4288       4.3794847172
251 49.023       4.8437763795
252 53.4664       1.3935715017
253 54.6696       1.5833041840
254 55.81       1.6200534124
255 54.1988       2.6668608008
256 50.0303       1.3504704081
257 49.0784       1.2484939356
258 48.0077       4.5300230866
259 49.6501       2.7182992589
260 54.5128       1.1102769057
261 52.4122       2.2402913606
262 53.5782       3.1121423485
263 54.6375       3.3345018270
264 48.968       1.4289474430
265 55.1901       3.4049697505
266 52.7547       3.3339538186
267 51.0323       2.4036996540
268 53.4192       2.3584992874
269 52.7902       3.6399801506
270 52.9765       2.8606932140
271 56.4108       5.9085146544
272 53.4064       1.9160799635
273 52.8434       2.0934542862
274 53.4244       2.6520010283
275 52.9801       1.5892783893
276 53.5897       1.3338430380
277 54.6457       3.9662403452
278 51.6711       2.3138050020
279 54.4629       1.6728095974
280 52.6063       3.1792575662
281 52.0487       4.5891598342
282 51.0862       0.7867913080
283 55.9481       2.8938840098
284 58.8985       3.0621242097
285 56.8119       2.6563763968
286 49.6033       4.7710353212
287 53.0732       1.8989060412
288 52.8391       2.1317054104
289 52.7374       0.7524300330
290 55.5752       2.2180427287
291 54.9077       1.9428463015
292 53.559       2.1449619225
293 54.801       3.0577185558
294 54.0958       2.6175941776
295 54.5535       2.9588466692
296 54.9478       2.5609332752
297 56.4767       2.7072263962
298 51.7011       4.7242894360
299 51.4818       4.5732841820
300 59.2309       3.5632222495
301 47.3771       6.8924673628
302 56.4159       1.7095266453
303 52.9723       3.0606662393
304 53.2147       2.0238943892
305 53.6273       8.0533508784
306 55.6045       2.2636724265
307 56.78       1.2536345793
308 53.7138       0.9005513259
309 53.7707       1.4442322259
