#str         Henry coeff (mol/kg/Pa)          error (mol/kg/Pa)   
94        0.000807517       0.00056439
95        0.000275716       1.35546e-05
96        0.00075608       4.07421e-05
97        0.000231073       1.20063e-05
98        0.000697935       2.22884e-05
99        0.000314281       4.49098e-05
100        0.00156586       6.70934e-05
101        0.00115656       2.74399e-05
102        0.00134506       7.18755e-05
103        0.00108977       2.8208e-05
104        0.00150781       4.39011e-05
105        0.00149255       5.09259e-05
106        0.0016795       5.27681e-05
107        0.00113701       5.42146e-05
108        0.0014915       2.9671e-05
109        0.00112933       2.1217e-05
110        0.00147615       9.06435e-05
111        0.00116597       5.98947e-05
112        0.0011727       3.44302e-05
113        0.00149389       6.37118e-05
114        0.00174894       0.000102462
115        0.00179237       3.5094e-05
116        0.0013797       4.31161e-05
117        0.00125058       3.86584e-05
118        0.0012566       1.789e-05
119        0.00156187       5.06472e-05
120        0.0013334       5.37667e-05
121        0.00110431       7.12955e-05
122        0.00116545       9.27389e-05
123        0.000819304       6.56079e-05
124        0.00206733       0.000300429
125        0.00151493       8.91404e-05
126        0.00148267       7.8155e-05
127        0.00114403       0.000179234
128        0.00185927       0.000128714
129        0.00234248       0.00026022
130        0.00131545       0.000112381
131        0.00156287       6.77062e-05
132        0.00168634       7.80114e-05
133        0.00141938       3.44344e-05
134        0.00103822       7.19417e-05
135        0.00144245       5.9814e-05
136        0.0018832       0.000130171
137        0.0013252       3.39527e-05
138        0.00114884       0.000114495
139        0.000892716       6.30893e-05
140        0.000276592       1.29653e-05
141        0.000166831       6.90781e-06
142        0.000155172       1.02194e-05
143        0.000197588       4.51774e-06
144        0.000294617       1.0994e-05
145        0.000200215       9.78202e-06
146        0.000206743       5.4593e-06
147        0.000247609       8.92388e-06
148        0.000331484       2.16911e-05
149        0.00020051       1.41806e-05
150        0.000207149       1.40913e-05
151        0.000262661       1.66375e-05
152        0.000233584       5.78856e-06
153        0.0001603       1.435e-05
154        0.000242868       1.1972e-05
155        0.000235485       8.93573e-06
156        0.000167679       2.71767e-06
157        0.000249217       7.02393e-06
158        0.000187127       5.11377e-06
159        0.000271526       1.53922e-05
160        0.000615143       3.28218e-05
161        0.000442655       2.95451e-05
162        0.000492572       2.06397e-05
163        0.000494584       7.28868e-06
164        0.00040688       2.17455e-05
165        0.000397558       7.22887e-06
166        0.000435533       9.06661e-06
167        0.000375982       1.24821e-05
168        0.000294765       6.20256e-06
169        0.000487116       2.28699e-05
170        0.000485151       1.87443e-05
171        0.000579324       1.81016e-05
172        0.000425506       1.05673e-05
173        0.000448414       1.86328e-05
174        0.000467165       9.56576e-06
175        0.000365629       1.05345e-05
176        0.000401166       8.69465e-06
177        0.00037157       8.67911e-06
178        0.00037944       1.51125e-05
179        0.000435312       6.18929e-06
180        0.000796037       9.01182e-06
181        0.000802266       3.14516e-05
182        0.000661033       3.70883e-05
183        0.000623477       1.8328e-05
184        0.000974226       4.9149e-05
185        0.0007866       2.32355e-05
186        0.000651719       1.46114e-05
187        0.00068214       2.00895e-05
188        0.000777663       2.24405e-05
189        0.000754284       1.03728e-05
190        0.000615968       1.86474e-05
191        0.000682914       2.21631e-05
192        0.000543513       3.47416e-05
193        0.000813301       1.69821e-05
194        0.000751416       1.71565e-05
195        0.000974795       2.40643e-05
196        0.000835076       2.96515e-05
197        0.000811897       8.27041e-06
198        0.000685836       2.27832e-05
199        0.000904599       5.88501e-05
200        2.52923e-05       1.29143e-07
201        5.1437e-05       8.05475e-07
202        5.34039e-05       1.37465e-06
203        4.71702e-05       5.07967e-07
204        5.16312e-05       1.11438e-06
205        4.8171e-05       8.16526e-07
206        5.07768e-05       9.20709e-07
207        3.90995e-05       9.17107e-07
208        4.44699e-05       1.14847e-06
209        5.06421e-05       1.09248e-06
210        4.70546e-05       8.39932e-07
211        5.10263e-05       8.55281e-07
212        4.509e-05       2.71337e-07
213        5.11415e-05       4.16949e-07
214        5.30034e-05       8.26773e-07
215        4.47159e-05       1.0546e-06
216        5.06336e-05       1.23373e-06
217        4.55687e-05       1.01902e-06
218        4.48404e-05       6.0458e-07
219        4.49264e-05       8.27265e-07
220        5.22065e-05       6.01524e-07
221        0.000676274       2.89967e-05
222        0.00136385       0.000124618
223        0.00109843       3.03063e-05
224        0.00112721       4.32603e-05
225        0.000866143       1.94534e-05
226        0.00113765       4.35294e-05
227        0.0010289       4.64276e-05
228        0.00104867       5.4555e-05
229        0.000732058       1.68265e-05
230        0.00110273       5.89756e-05
231        0.00147093       3.07214e-05
232        0.000985971       2.37628e-05
233        0.00130511       2.66781e-05
234        0.000577083       1.1078e-05
235        0.00131254       9.10543e-05
236        0.00111163       5.78824e-05
237        0.000979681       4.15994e-05
238        0.000758384       3.34963e-05
239        0.0010321       5.49113e-05
240        0.0011616       3.81239e-05
241        0.00151543       0.000101508
242        0.0124026       0.00184204
243        0.00132201       9.72192e-05
244        0.00112909       0.000104447
245        0.0013445       8.44964e-05
246        0.00244992       9.39097e-05
247        0.00162403       7.14739e-05
248        0.00142979       7.6555e-05
249        0.00140888       0.00010549
250        0.00121899       0.000230966
251        0.00213028       0.000899935
252        0.00104156       5.10839e-05
253        0.0019984       0.000245211
254        0.00190163       0.000109249
255        0.00226308       0.000180854
256        0.00218768       0.00010303
257        0.0012777       2.87143e-05
258        0.0013267       4.47649e-05
259        0.000975759       8.61222e-05
260        0.00171531       8.18353e-05
261        0.000100826       2.46349e-06
262        7.60389e-05       2.68001e-06
263        0.000107951       3.71741e-06
264        7.9109e-05       1.71358e-06
265        6.8321e-05       1.11038e-06
266        6.38691e-05       9.98148e-07
267        7.08848e-05       7.50817e-07
268        6.03524e-05       1.08018e-06
269        0.000114074       6.3758e-06
270        0.00012274       3.52966e-06
271        8.61249e-05       5.40853e-06
272        0.000101674       3.15454e-06
273        8.5772e-05       3.78002e-06
274        0.00012529       1.39036e-05
275        7.27278e-05       1.10698e-06
276        9.56301e-05       2.81692e-06
277        7.06344e-05       1.45741e-06
278        0.000112838       7.22405e-06
279        6.52898e-05       1.49109e-06
280        0.000109659       5.90766e-06
281        0.000265177       1.20748e-05
282        0.000193086       9.54965e-06
283        0.000144149       5.85282e-06
284        0.000171073       4.35812e-06
285        0.000274266       9.92748e-06
286        0.000162374       6.87924e-06
287        0.000269214       1.60432e-05
288        0.000146522       1.19737e-05
289        0.000165142       7.66056e-06
290        0.000214112       5.67444e-06
291        0.000230319       1.03557e-05
292        0.000273149       1.05607e-05
293        0.000238848       1.25798e-05
294        0.000210937       1.03707e-05
295        0.000166082       9.19372e-06
296        0.000138744       7.70531e-06
297        0.000212422       8.29781e-06
298        0.000237691       5.19223e-06
299        0.000202399       9.83867e-06
300        0.000200287       2.57153e-06
301        0.000316472       1.97714e-05
302        0.000420985       1.11834e-05
303        0.000252176       1.28284e-05
304        0.00034513       7.90222e-06
305        0.000375221       6.81541e-06
306        0.000350587       1.00704e-05
307        0.000316409       8.79194e-06
308        0.000392653       1.61304e-05
309        0.000467381       2.20438e-05
310        0.000524442       1.35893e-05
311        0.000478276       2.23857e-05
312        0.000447608       2.41762e-05
313        0.000293663       1.15589e-05
314        0.000323757       3.00716e-05
315        0.000432559       3.36392e-05
316        0.000404037       4.07725e-06
317        0.000426378       2.06705e-05
318        0.000292469       1.31898e-05
319        0.000332804       1.36364e-05
320        0.000370664       2.4852e-05
321        0.000535826       2.02454e-05
322        0.000784087       1.55376e-05
323        0.000554928       8.02934e-06
324        0.000544753       7.37355e-06
325        0.000381875       1.32013e-05
326        0.000356468       2.96709e-05
327        0.000638545       1.90118e-05
328        0.000721997       2.20228e-05
329        0.00087095       3.63045e-05
330        0.0005596       3.2023e-05
331        0.000697991       1.59177e-05
332        0.00038619       1.20795e-05
333        0.000769631       2.98571e-05
334        0.00031749       2.37781e-05
335        0.000633654       3.64194e-05
336        0.000849715       2.67194e-05
337        0.000447372       1.6626e-05
338        0.000469949       1.52357e-05
339        0.000631339       1.23346e-05
340        0.000449912       2.04401e-05
