#str         Henry coeff (mol/kg/Pa)          error (mol/kg/Pa)   
811        0.000150593       3.59241e-06
812        0.00016768       2.26789e-06
813        0.000165427       3.09392e-06
814        0.000148435       2.514e-06
815        0.000147427       2.63067e-06
816        0.000159782       2.37361e-06
817        0.000145571       1.21657e-06
818        0.000160054       2.29934e-06
819        0.000158269       3.60703e-06
820        0.000156468       1.95861e-06
821        0.000144612       2.45679e-06
822        0.000159449       3.66525e-06
823        0.000157377       2.12673e-06
824        0.000165634       2.41639e-06
825        0.000175946       5.88957e-06
826        0.000148059       9.52089e-07
827        0.000162669       1.05415e-06
828        0.000159234       1.15945e-06
829        0.000153947       1.72285e-06
830        0.000170022       2.83871e-06
831        0.000161983       3.28965e-06
832        0.0001501       7.80227e-07
833        0.000142676       5.29612e-06
834        0.000130698       2.34712e-06
835        0.000152009       3.02664e-06
836        0.000150977       2.99056e-06
837        0.000153271       1.03761e-06
838        0.000163956       3.27456e-06
839        0.000155057       1.15092e-06
840        0.000152863       2.70157e-06
841        0.00013628       2.83291e-06
842        0.000152354       2.25623e-06
843        0.000151801       2.89001e-06
844        0.000151238       8.53464e-07
845        0.000149716       2.65526e-06
846        0.000155513       2.01225e-06
847        0.000158328       1.93913e-06
848        0.000146169       3.96405e-06
849        0.000146566       1.37927e-06
850        0.000189281       3.0033e-06
851        0.000193598       7.82732e-06
852        0.000196423       4.10769e-06
853        0.000196868       2.49873e-06
854        0.000182573       2.65812e-06
855        0.00019515       3.04972e-06
856        0.000217499       4.73529e-06
857        0.000222098       3.86857e-06
858        0.000195229       3.0837e-06
859        0.000197377       5.32805e-06
860        0.00018933       2.30492e-06
861        0.000182161       2.36986e-06
862        0.000177145       2.88342e-06
863        0.000195838       1.43209e-06
864        0.000195938       3.45796e-06
865        0.000210956       7.47093e-06
866        0.000187802       6.7146e-06
867        0.000197829       3.95981e-06
868        0.000188559       3.18579e-06
869        0.000200084       1.34235e-06
870        0.000201115       3.176e-06
871        0.000186917       4.92066e-06
872        0.000193711       1.62614e-06
873        0.000184812       2.79496e-06
874        0.000182478       3.29253e-06
875        0.000197618       2.02338e-06
876        0.000200076       2.25083e-06
877        0.000187834       1.5268e-06
878        0.00018765       5.03844e-06
879        0.000176752       3.89353e-06
880        0.000191466       1.00922e-06
881        0.000188375       5.21176e-06
882        0.000204741       1.32954e-06
883        0.000191064       3.35523e-06
884        0.000198257       4.2287e-06
885        0.000194325       2.45259e-06
886        0.000176147       2.92906e-06
887        0.000153951       2.50794e-06
888        0.000187534       1.79567e-06
889        0.000193983       2.17711e-06
890        0.000189266       2.70618e-06
891        0.000214343       7.86834e-07
892        0.000202799       4.28554e-06
893        0.000203203       3.19992e-06
894        0.00020315       4.0953e-06
895        0.000179832       4.15773e-06
896        0.00018564       1.15248e-06
897        0.000192471       1.75575e-06
898        0.000213868       4.11786e-06
899        0.000197946       2.6534e-06
900        7.07003e-06       1.94053e-08
901        1.30281e-05       1.06994e-07
902        0.000236811       7.11855e-06
903        0.000214125       5.44574e-06
904        0.000259709       9.99243e-06
905        0.00028278       5.78782e-06
906        0.000277007       3.91527e-06
907        0.000207174       2.61808e-06
908        0.00022599       5.7385e-06
909        0.000269504       1.59084e-05
910        0.000204504       7.51973e-06
911        0.000233668       1.1364e-05
912        0.00019087       1.1415e-05
913        0.000185615       5.53162e-06
914        0.000157674       8.10569e-06
915        0.00024811       3.43696e-06
916        0.000179113       5.42176e-06
917        0.000203539       5.41117e-06
918        0.000246798       7.65135e-06
919        0.000182578       2.78607e-06
920        0.000245442       1.41239e-06
921        0.000240478       2.77887e-06
922        0.000268705       7.18908e-06
923        0.000248013       5.86675e-06
924        0.000224446       5.52842e-06
925        0.0002816       1.06966e-05
926        0.000248908       6.9554e-06
927        0.000230183       6.40158e-06
928        0.00022841       5.14206e-06
929        0.000209291       9.67692e-06
930        0.000208124       3.75128e-06
931        0.000250919       4.66893e-06
932        0.000373189       9.69809e-06
933        0.000218881       1.33726e-05
934        0.00016218       2.8819e-06
935        0.000241398       1.29848e-05
936        0.00025878       4.8342e-06
937        0.000214125       2.64952e-06
938        0.000273304       5.33859e-06
939        0.000301       5.22401e-06
940        0.000330383       1.18415e-05
941        0.00030297       8.0078e-06
942        0.000251273       1.23043e-05
943        0.000268262       2.23126e-05
944        0.00031152       8.90209e-06
945        0.000263344       8.342e-06
946        0.000223766       3.78173e-06
947        0.000298949       6.56263e-06
948        0.000200219       6.12333e-06
949        0.000309312       1.09374e-05
950        0.000285091       9.27196e-06
951        0.000271508       1.14062e-05
952        0.000295069       1.1941e-05
953        0.000317953       1.20246e-05
954        0.000378047       1.64272e-05
955        0.000247009       5.78712e-06
956        0.000288146       1.15779e-05
957        0.000208555       1.02783e-05
958        0.000309435       7.5073e-06
959        0.000314299       9.17188e-06
960        0.00026565       5.70486e-06
961        0.000260998       2.69271e-05
962        0.00036367       1.19417e-05
963        0.000467585       1.98674e-05
964        0.000412812       8.94391e-06
965        0.000168083       2.67203e-06
966        0.000348233       3.40191e-05
967        0.000501       1.43687e-05
968        0.000385351       3.37892e-05
969        0.000321754       1.45916e-05
970        0.000321968       2.75423e-06
971        0.000369107       9.18544e-06
972        0.000270654       2.84596e-06
973        0.000294954       1.20708e-05
974        0.000358301       6.92289e-06
975        0.000425016       2.49022e-05
976        0.000485669       3.20531e-05
977        0.000341127       1.01075e-05
978        0.00041715       1.03204e-05
979        0.000285256       1.54311e-05
980        0.000343011       1.76282e-05
981        0.000376827       3.43189e-06
982        0.000391718       2.2698e-05
983        0.000302947       5.27958e-06
984        0.000284451       1.05726e-05
985        0.000403758       1.66061e-05
986        0.000277923       1.19952e-05
987        0.000291546       1.23167e-05
988        0.000342649       8.38597e-06
989        0.000390634       1.02566e-05
990        0.000295374       1.47952e-05
991        0.000289249       1.59912e-05
992        2.04602e-05       1.0703e-07
993        1.90406e-05       3.7441e-07
994        1.96499e-05       1.58154e-07
995        1.81394e-05       4.0334e-08
996        1.98673e-05       1.39861e-07
997        1.88667e-05       1.65401e-07
998        1.85448e-05       1.03329e-07
999        2.10998e-05       1.4984e-07
1000        2.02696e-05       2.07066e-07
1001        2.04278e-05       2.4356e-07
1002        3.29006e-05       1.16957e-06
1003        3.36315e-05       3.25074e-07
1004        3.09388e-05       6.24299e-07
1005        2.90269e-05       5.70608e-07
1006        3.33453e-05       6.9655e-07
1007        3.13017e-05       9.21142e-07
1008        2.90588e-05       2.72124e-07
1009        2.93985e-05       5.52545e-07
1010        3.55194e-05       4.96611e-07
1011        3.18531e-05       4.03684e-07
1012        2.75252e-05       2.23398e-07
1013        3.13203e-05       1.04327e-06
1014        3.27156e-05       7.74992e-07
1015        3.60643e-05       1.54994e-06
1016        3.04272e-05       9.89199e-07
1017        3.48287e-05       8.41632e-07
1018        2.88881e-05       4.40342e-07
1019        3.41053e-05       1.82304e-07
1020        3.13326e-05       5.98835e-07
1021        3.37376e-05       3.49783e-07
1022        3.39288e-05       6.50431e-07
1023        2.83286e-05       2.44937e-07
1024        3.21819e-05       1.63989e-07
1025        2.74462e-05       8.37474e-07
1026        2.71164e-05       3.89166e-07
1027        2.32255e-05       9.98484e-07
1028        3.02209e-05       7.25799e-07
1029        3.32501e-05       7.36305e-07
1030        2.90768e-05       5.13626e-07
1031        2.73543e-05       4.79932e-07
1032        4.74743e-05       1.40169e-06
1033        4.33191e-05       6.44295e-07
1034        4.60791e-05       3.39494e-07
1035        4.8333e-05       7.57201e-07
1036        4.55255e-05       7.99885e-07
1037        4.30531e-05       5.96925e-07
1038        4.43281e-05       1.10355e-06
1039        4.49583e-05       7.13623e-07
1040        3.97734e-05       5.11271e-07
1041        5.4754e-05       9.76614e-07
1042        4.85582e-05       1.34061e-06
1043        4.52084e-05       7.05541e-07
1044        3.64627e-05       6.08606e-07
1045        4.96047e-05       1.17799e-06
1046        4.52347e-05       4.33472e-07
1047        4.87898e-05       1.3867e-06
1048        4.17226e-05       5.56457e-07
1049        4.98022e-05       1.16222e-06
1050        4.0073e-05       4.55355e-07
1051        4.11012e-05       3.7853e-07
1052        3.31449e-05       8.83931e-07
1053        4.18598e-05       6.24712e-07
1054        4.20082e-05       2.94526e-07
1055        4.74652e-05       6.8801e-07
1056        3.61704e-05       6.8429e-07
1057        4.5442e-05       8.19533e-07
1058        4.14771e-05       2.35854e-07
1059        4.60514e-05       1.18418e-06
1060        3.62543e-05       8.80665e-07
1061        4.07556e-05       8.06706e-07
1062        6.76983e-05       5.34076e-07
1063        6.35487e-05       8.77401e-07
1064        5.13774e-05       1.3436e-06
1065        6.25705e-05       6.19441e-07
1066        6.60506e-05       2.04514e-06
1067        6.11845e-05       1.08483e-06
1068        6.09285e-05       2.14424e-06
1069        5.60691e-05       6.8976e-07
1070        5.19387e-05       1.30558e-06
1071        6.80856e-05       2.69269e-06
1072        7.42786e-05       1.07402e-06
1073        6.68613e-05       1.68435e-06
1074        3.8209e-05       4.44708e-06
1075        5.8763e-05       1.06842e-06
1076        6.56885e-05       8.9678e-07
1077        6.73369e-05       8.89449e-07
1078        6.17209e-05       1.96209e-06
1079        6.05374e-05       7.77763e-07
1080        6.41036e-05       1.5034e-06
1081        6.20563e-05       1.41727e-06
1082        5.52083e-05       1.7104e-06
1083        6.97979e-05       1.76063e-06
1084        3.68017e-05       2.48956e-06
1085        6.20903e-05       8.09748e-07
1086        5.41977e-05       3.45952e-07
1087        5.45021e-05       6.4081e-07
1088        6.64119e-05       8.31283e-07
1089        6.43705e-05       5.25574e-07
1090        6.97086e-05       9.08414e-07
1091        6.69169e-05       1.29667e-06
1092        8.9877e-05       1.80537e-06
1093        8.67726e-05       3.44912e-07
1094        6.02591e-05       1.41782e-06
1095        7.00549e-05       2.88544e-06
1096        8.60774e-05       1.46621e-06
1097        5.61402e-05       2.66273e-06
1098        7.48147e-05       3.77031e-06
1099        9.35615e-05       1.16652e-06
1100        7.83112e-05       1.11943e-06
1101        7.66736e-05       2.63119e-06
1102        8.52275e-05       4.70468e-06
1103        7.66854e-05       1.32504e-06
1104        7.86354e-05       1.36647e-06
1105        7.95619e-05       4.62554e-07
1106        7.51133e-05       1.33894e-06
1107        7.65751e-05       1.57864e-06
1108        8.92632e-05       1.30964e-06
1109        9.04399e-05       6.93163e-07
1110        8.94745e-05       2.02978e-06
1111        6.17283e-05       3.47798e-06
1112        6.84708e-05       3.64571e-07
1113        8.73956e-05       4.58953e-07
1114        7.34507e-05       1.64441e-06
1115        8.30566e-05       9.34624e-07
1116        7.3409e-05       1.60612e-06
1117        9.55833e-05       2.5568e-06
1118        9.26268e-05       2.47509e-06
1119        6.88274e-05       1.58699e-06
1120        8.22446e-05       7.68647e-07
1121        8.2628e-05       2.8116e-06
1122        0.000101228       3.5918e-06
1123        0.000122216       3.59588e-06
1124        0.000123693       9.66858e-07
1125        0.000112636       1.05729e-06
1126        0.000155114       5.61581e-06
1127        9.83518e-05       3.77575e-06
1128        8.34571e-05       2.32943e-06
1129        0.000115013       9.27048e-07
1130        0.000106489       1.77085e-06
1131        0.000109058       1.59776e-06
1132        0.000115679       1.77094e-06
1133        0.000120603       2.8437e-06
1134        9.46869e-05       5.71381e-06
1135        0.000126267       3.76363e-06
1136        0.000120074       1.9875e-06
1137        9.22604e-05       1.51236e-06
1138        0.00010429       2.83651e-06
1139        0.000131856       4.57448e-06
1140        0.000124312       3.43867e-06
1141        0.000124613       2.13617e-06
1142        0.000115056       2.19721e-06
1143        0.000120297       2.17948e-06
1144        0.000101876       9.8356e-07
1145        0.000107981       1.36085e-06
1146        0.000124042       1.36563e-06
1147        0.000120957       2.31024e-06
1148        0.000127968       2.23981e-06
1149        9.72673e-05       3.09826e-06
1150        6.99969e-05       4.38923e-06
1151        0.000102662       2.30836e-06
1152        0.000148341       2.30362e-06
1153        0.000129607       2.62011e-06
1154        0.000142013       9.17007e-07
1155        0.000213528       7.4694e-06
1156        0.000151307       2.49622e-06
1157        0.000140118       3.37922e-06
1158        0.000166959       6.38924e-06
1159        0.000134941       1.84576e-06
1160        0.000134648       4.71149e-06
1161        0.000185837       2.56107e-06
1162        0.000212977       3.87812e-06
1163        0.000173717       1.44123e-05
1164        0.000129225       6.40323e-06
1165        0.000145549       3.5108e-06
1166        0.000141618       1.65311e-06
1167        0.000134332       1.54174e-06
1168        0.000139873       3.40753e-06
1169        0.000132243       3.80351e-06
1170        0.000138024       9.37028e-07
1171        0.000118243       3.21779e-06
1172        0.000142102       2.53808e-06
1173        0.000136374       2.02741e-06
1174        0.000136875       5.46061e-06
1175        0.000155342       3.41588e-06
1176        0.000167332       1.15758e-05
1177        0.000125045       2.30499e-06
1178        0.000142542       8.51352e-07
1179        0.000183352       4.11506e-06
1180        0.000150237       2.71033e-06
1181        0.000129463       5.29357e-06
1182        0.000180276       5.81263e-06
1183        0.000154764       1.72708e-05
1184        0.000175816       5.51122e-06
1185        0.000175499       6.31892e-06
1186        0.000201709       5.67553e-06
1187        0.000172732       3.40603e-06
1188        0.000131953       1.22503e-05
1189        0.000265416       1.04917e-05
1190        0.000175041       1.29757e-05
1191        0.000149109       1.60984e-06
1192        0.000180258       3.78606e-06
1193        0.000210992       5.12349e-06
1194        0.000192267       6.5772e-06
1195        0.000166369       3.8486e-06
1196        0.000190122       3.49787e-06
1197        0.000159732       3.29764e-06
1198        0.00021807       1.63742e-05
1199        0.000192057       4.16587e-06
1200        0.000154639       2.06026e-06
1201        0.000145802       4.52468e-06
1202        0.000187994       3.64864e-06
1203        0.000175019       4.27071e-06
1204        0.000228962       5.58351e-06
1205        0.000165768       3.67021e-06
1206        0.000218128       2.07937e-06
1207        0.00020541       2.59094e-06
1208        0.000125911       4.54005e-06
1209        0.000149192       3.88437e-06
1210        0.000138172       3.68492e-06
1211        0.000211556       7.43548e-06
