Sample   Start  End 
66   May 24 01:50 AM  May 24 08:21 AM 
67   May 23 11:19 PM  May 24 05:50 AM 
68   May 23 11:08 PM  May 24 05:39 AM 
69   May 23 09:50 PM  May 24 04:13 AM 
70   May 23 09:35 PM  May 24 04:06 AM 
71   May 23 06:57 PM  May 24 01:33 AM 
72   May 23 02:04 PM  May 23 08:39 PM 
73   May 23 01:55 PM  May 23 08:19 PM 
74   May 23 12:40 PM  May 23 07:07 PM 
75   May 23 12:34 PM  May 23 07:05 PM 
76   May 23 12:24 PM  May 23 06:58 PM 
77   May 23 06:06 AM  May 23 12:32 PM 
78   May 23 03:26 AM  May 23 09:55 AM 
79   May 23 03:20 AM  May 23 09:49 AM 
80   May 23 02:00 AM  May 23 10:00 AM 
81   May 23 01:57 AM  May 23 09:45 AM 
82   May 23 01:45 AM  May 23 09:40 AM 
83   May 23 12:48 AM  May 23 08:42 AM 
84   May 23 12:43 AM  May 23 08:26 AM 
85   May 22 10:16 PM  May 23 06:07 AM 
86   May 22 10:10 PM  May 23 06:05 AM 
87   May 22 10:06 PM  May 23 05:59 AM 
88   May 22 10:02 PM  May 23 05:46 AM 
89   May 22 09:56 PM  May 23 05:47 AM 
90   May 22 06:10 PM  May 23 02:01 AM 
91   May 22 06:07 PM  May 23 01:58 AM 
92   May 22 06:04 PM  May 23 01:49 AM 
93   May 22 04:54 PM  May 23 12:51 AM 
94   May 22 04:52 PM  May 23 12:43 AM 
95   May 22 11:39 AM  May 22 07:27 PM 
96   May 22 11:39 AM  May 22 07:32 PM 
97   May 22 11:38 AM  May 22 07:30 PM 
98   May 22 11:38 AM  May 22 07:31 PM 
99   May 22 11:38 AM  May 22 07:27 PM 
100   May 30 04:08 PM  May 30 09:22 PM 
101   May 30 04:00 PM  May 30 09:11 PM 
102   May 30 11:13 AM  May 30 06:15 PM 
103   May 30 09:58 AM  May 30 05:23 PM 
104   May 30 09:43 AM  May 30 05:14 PM 
105   May 30 09:30 AM  May 30 05:08 PM 
106   May 30 08:50 AM  May 30 04:34 PM 
107   May 30 05:56 AM  May 30 01:36 PM 
108   May 30 02:32 AM  May 30 10:09 AM 
109   May 30 02:00 AM  May 30 09:50 AM 
110   May 30 01:42 AM  May 30 09:27 AM 
111   May 30 12:24 AM  May 30 08:12 AM 
112   May 29 10:13 PM  May 30 05:56 AM 
113   May 29 05:45 PM  May 30 01:33 AM 
114   May 29 05:09 PM  May 30 12:56 AM 
115   May 29 04:55 PM  May 30 12:39 AM 
116   May 29 04:05 PM  May 29 11:57 PM 
117   May 29 03:11 PM  May 29 10:57 PM 
118   May 29 10:29 AM  May 29 06:23 PM 
119   May 29 07:06 AM  May 29 02:52 PM 
120   May 29 06:43 AM  May 29 02:29 PM 
121   May 29 06:33 AM  May 29 02:22 PM 
122   May 29 05:24 AM  May 29 01:09 PM 
123   May 29 04:56 AM  May 29 12:39 PM 
124   May 29 04:18 AM  May 29 12:07 PM 
125   May 29 04:05 AM  May 29 11:55 AM 
126   May 29 03:51 AM  May 29 11:41 AM 
127   May 29 02:43 AM  May 29 10:28 AM 
128   May 29 01:14 AM  May 29 08:57 AM 
129   May 29 12:51 AM  May 29 08:40 AM 
130   May 29 12:21 AM  May 29 08:04 AM 
131   May 29 12:07 AM  May 29 07:50 AM 
132   May 28 10:45 PM  May 29 06:30 AM 
133   May 28 08:20 PM  May 29 04:09 AM 
134   May 28 07:59 PM  May 29 03:44 AM 
135   May 28 07:14 PM  May 29 03:07 AM 
136   May 28 06:58 PM  May 29 02:42 AM 
137   May 28 06:31 PM  May 29 02:22 AM 
138   May 28 02:31 PM  May 28 10:15 PM 
139   May 28 01:33 PM  May 28 09:18 PM 
140   May 28 12:48 PM  May 28 08:39 PM 
141   May 28 12:32 PM  May 28 08:30 PM 
142   May 28 12:26 PM  May 28 08:16 PM 
143   May 28 09:57 AM  May 28 05:45 PM 
144   May 28 06:18 AM  May 28 02:04 PM 
145   May 28 06:03 AM  May 28 01:51 PM 
146   May 28 05:55 AM  May 28 01:44 PM 
147   May 28 05:33 AM  May 28 01:20 PM 
148   May 28 03:37 AM  May 28 11:18 AM 
149   May 27 11:42 PM  May 28 07:28 AM 
150   May 27 10:12 PM  May 28 05:59 AM 
151   May 27 09:18 PM  May 28 04:57 AM 
152   May 27 09:01 PM  May 28 04:41 AM 
153   May 27 07:46 PM  May 28 03:36 AM 
154   May 27 04:22 PM  May 28 12:14 AM 
155   May 27 01:16 PM  May 27 09:04 PM 
156   May 27 01:00 PM  May 27 08:46 PM 
157   May 27 12:11 PM  May 27 08:07 PM 
158   May 27 11:55 AM  May 27 07:45 PM 
159   May 27 08:52 AM  May 27 04:39 PM 
160   May 27 03:07 AM  May 27 12:04 PM 
161   May 27 02:51 AM  May 27 11:57 AM 
162   May 27 02:28 AM  May 27 11:31 AM 
163   May 27 01:44 AM  May 27 10:45 AM 
164   May 27 01:32 AM  May 27 10:34 AM 
165   May 27 01:19 AM  May 27 10:20 AM 
166   May 27 01:04 AM  May 27 10:06 AM 
167   May 27 12:17 AM  May 27 09:18 AM 
168   May 26 11:53 PM  May 27 08:52 AM 
169   May 26 11:07 PM  May 27 08:11 AM 
170   May 26 10:43 PM  May 27 07:48 AM 
171   May 26 10:33 PM  May 27 07:39 AM 
172   May 26 09:36 PM  May 27 06:42 AM 
173   May 26 08:21 PM  May 27 05:30 AM 
174   May 26 07:53 PM  May 27 04:55 AM 
175   May 26 07:11 PM  May 27 04:18 AM 
176   May 26 06:47 PM  May 27 03:55 AM 
177   May 26 05:45 PM  May 27 02:48 AM 
178   May 26 04:36 PM  May 27 01:44 AM 
179   May 26 02:51 PM  May 26 11:55 PM 
180   May 26 02:38 PM  May 26 11:45 PM 
181   May 26 01:51 PM  May 26 10:58 PM 
182   May 26 09:45 AM  May 26 06:49 PM 
183   May 26 09:31 AM  May 26 06:37 PM 
184   May 26 08:45 AM  May 26 05:53 PM 
185   May 26 08:44 AM  May 26 05:50 PM 
186   May 26 08:44 AM  May 26 05:50 PM 
187   May 26 08:42 AM  May 26 05:44 PM 
188   May 26 08:41 AM  May 26 05:45 PM 
189   May 26 08:41 AM  May 26 05:50 PM 
190   May 26 08:39 AM  May 26 05:44 PM 
191   May 26 08:38 AM  May 26 05:46 PM 
192   May 26 08:33 AM  May 26 05:46 PM 
193   May 26 08:33 AM  May 26 05:39 PM 
194   May 26 08:33 AM  May 26 05:43 PM 
195   May 26 08:29 AM  May 26 05:36 PM 
196   May 26 08:28 AM  May 26 05:37 PM 
197   May 26 08:28 AM  May 26 05:36 PM 
198   May 26 08:28 AM  May 26 05:33 PM 
199   May 26 08:19 AM  May 26 05:23 PM 
200   May 26 08:12 AM  May 26 05:20 PM 
201   May 26 07:40 AM  May 26 04:39 PM 
202   May 26 07:07 AM  May 26 04:19 PM 
203   May 26 07:05 AM  May 26 04:10 PM 
204   May 26 06:56 AM  May 26 03:53 PM 
205   May 26 06:44 AM  May 26 03:45 PM 
206   May 26 05:03 AM  May 26 02:07 PM 
207   May 26 04:56 AM  May 26 01:59 PM 
208   May 26 04:47 AM  May 26 01:50 PM 
209   May 26 04:45 AM  May 26 01:51 PM 
210   May 26 04:33 AM  May 26 01:35 PM 
211   May 26 04:31 AM  May 26 01:33 PM 
212   May 26 04:29 AM  May 26 01:38 PM 
213   May 26 03:35 AM  May 26 12:42 PM 
214   May 26 02:15 AM  May 26 11:24 AM 
215   May 26 02:07 AM  May 26 11:08 AM 
216   May 26 01:47 AM  May 26 10:50 AM 
217   May 26 12:45 AM  May 26 09:48 AM 
218   May 26 12:39 AM  May 26 09:43 AM 
219   May 26 12:38 AM  May 26 09:41 AM 
220   May 26 12:35 AM  May 26 09:44 AM 
221   May 26 12:35 AM  May 26 09:35 AM 
222   May 26 12:35 AM  May 26 09:41 AM 
223   May 26 12:32 AM  May 26 09:41 AM 
224   May 26 12:32 AM  May 26 09:42 AM 
225   May 26 12:31 AM  May 26 09:37 AM 
226   May 26 12:31 AM  May 26 09:35 AM 
227   May 26 12:30 AM  May 26 09:41 AM 
228   May 26 12:29 AM  May 26 09:29 AM 
229   May 26 12:26 AM  May 26 09:33 AM 
230   May 26 12:24 AM  May 26 09:31 AM 
231   May 26 12:21 AM  May 26 09:31 AM 
232   May 26 12:19 AM  May 26 09:19 AM 
233   May 25 11:39 PM  May 26 08:43 AM 
234   May 25 11:34 PM  May 26 08:41 AM 
235   May 25 11:25 PM  May 26 08:27 AM 
236   May 25 11:15 PM  May 26 08:19 AM 
237   May 25 11:08 PM  May 26 08:13 AM 
238   May 25 11:08 PM  May 26 08:13 AM 
239   May 25 10:36 PM  May 26 07:39 AM 
240   May 25 10:29 PM  May 26 08:50 AM 
241   May 25 10:25 PM  May 26 08:44 AM 
242   May 25 10:22 PM  May 26 08:49 AM 
243   May 25 10:22 PM  May 26 08:49 AM 
244   May 25 10:21 PM  May 26 08:49 AM 
245   May 25 10:18 PM  May 26 08:40 AM 
246   May 25 10:18 PM  May 26 08:51 AM 
247   May 25 10:17 PM  May 26 08:43 AM 
248   May 25 10:16 PM  May 26 08:39 AM 
249   May 25 10:16 PM  May 26 08:45 AM 
250   May 25 10:14 PM  May 26 08:38 AM 
251   May 25 10:14 PM  May 26 08:38 AM 
252   May 25 10:12 PM  May 26 09:04 AM 
253   May 25 10:12 PM  May 26 08:33 AM 
254   May 25 10:12 PM  May 26 08:33 AM 
255   May 25 10:10 PM  May 26 08:41 AM 
256   May 25 10:09 PM  May 26 08:32 AM 
257   May 25 10:08 PM  May 26 08:28 AM 
258   May 25 10:07 PM  May 26 08:28 AM 
259   May 25 10:05 PM  May 26 08:28 AM 
260   May 25 09:56 PM  May 26 08:11 AM 
261   May 25 08:41 PM  May 26 07:05 AM 
262   May 25 08:22 PM  May 26 06:44 AM 
263   May 25 06:29 PM  May 26 04:55 AM 
264   May 25 06:26 PM  May 26 04:45 AM 
265   May 25 06:20 PM  May 26 04:39 AM 
266   May 25 06:09 PM  May 26 04:33 AM 
267   May 25 06:06 PM  May 26 04:29 AM 
268   May 25 05:08 PM  May 26 03:35 AM 
269   May 25 03:51 PM  May 26 02:15 AM 
270   May 25 03:33 PM  May 26 02:06 AM 
271   May 25 03:21 PM  May 26 01:47 AM 
272   May 25 02:14 PM  May 26 12:44 AM 
273   May 25 02:13 PM  May 26 12:34 AM 
274   May 25 02:13 PM  May 26 12:38 AM 
275   May 25 02:11 PM  May 26 12:32 AM 
276   May 25 02:11 PM  May 26 12:34 AM 
277   May 25 02:10 PM  May 26 12:39 AM 
278   May 25 02:10 PM  May 26 12:35 AM 
279   May 25 02:10 PM  May 26 12:37 AM 
280   May 25 02:09 PM  May 26 12:31 AM 
281   May 25 02:09 PM  May 26 12:32 AM 
282   May 25 02:03 PM  May 26 12:31 AM 
283   May 25 02:02 PM  May 26 12:30 AM 
284   May 25 02:02 PM  May 26 12:25 AM 
285   May 25 02:01 PM  May 26 12:24 AM 
286   May 25 02:00 PM  May 26 12:29 AM 
287   May 25 01:56 PM  May 26 12:19 AM 
288   May 25 01:55 PM  May 26 12:26 AM 
289   May 25 01:53 PM  May 26 12:21 AM 
290   May 25 01:13 PM  May 25 11:39 PM 
291   May 25 01:07 PM  May 25 11:34 PM 
292   May 25 12:55 PM  May 25 11:24 PM 
293   May 25 12:46 PM  May 25 11:08 PM 
294   May 25 12:43 PM  May 25 11:15 PM 
295   May 25 12:43 PM  May 25 11:08 PM 
296   May 25 12:08 PM  May 25 10:35 PM 
297   May 25 12:05 PM  May 25 10:29 PM 
298   May 25 12:02 PM  May 25 10:25 PM 
299   May 25 12:00 PM  May 25 10:31 PM 
300   May 25 11:55 AM  May 25 10:18 PM 
301   May 25 11:54 AM  May 25 10:22 PM 
302   May 25 11:53 AM  May 25 10:21 PM 
303   May 25 11:53 AM  May 25 10:22 PM 
304   May 25 11:51 AM  May 25 10:10 PM 
305   May 25 11:50 AM  May 25 10:08 PM 
306   May 25 11:50 AM  May 25 10:16 PM 
307   May 25 11:49 AM  May 25 10:16 PM 
308   May 25 11:49 AM  May 25 10:11 PM 
309   May 25 11:48 AM  May 25 10:14 PM 
310   May 25 11:46 AM  May 25 10:18 PM 
311   May 25 11:45 AM  May 25 10:08 PM 
312   May 25 11:45 AM  May 25 10:15 PM 
313   May 25 11:44 AM  May 25 10:12 PM 
314   May 25 11:43 AM  May 25 10:02 PM 
315   May 25 11:43 AM  May 25 10:17 PM 
316   May 25 11:41 AM  May 25 10:11 PM 
317   May 25 11:40 AM  May 25 10:05 PM 
318   May 25 11:40 AM  May 25 10:06 PM 
319   May 25 11:40 AM  May 25 09:55 PM 
320   May 25 11:37 AM  May 25 02:09 PM 
321   May 25 11:37 AM  May 25 02:14 PM 
322   May 25 11:36 AM  May 25 02:09 PM 
323   May 25 11:36 AM  May 25 02:09 PM 
324   May 25 11:36 AM  May 25 02:11 PM 
325   May 25 11:35 AM  May 25 02:13 PM 
326   May 25 11:35 AM  May 25 02:10 PM 
327   May 25 11:35 AM  May 25 02:10 PM 
328   May 25 11:33 AM  May 25 02:09 PM 
329   May 25 11:33 AM  May 25 02:09 PM 
330   May 25 11:27 AM  May 25 02:02 PM 
331   May 25 11:27 AM  May 25 02:01 PM 
332   May 25 11:26 AM  May 25 02:00 PM 
333   May 25 11:26 AM  May 25 02:01 PM 
334   May 25 11:25 AM  May 25 02:02 PM 
335   May 25 11:21 AM  May 25 01:55 PM 
336   May 25 11:17 AM  May 25 01:52 PM 
337   May 25 11:17 AM  May 25 01:55 PM 
338   May 25 11:17 AM  May 25 01:49 PM 
339   May 25 10:37 AM  May 25 01:12 PM 
340   May 25 10:32 AM  May 25 01:07 PM 
341   May 25 10:20 AM  May 25 12:55 PM 
342   May 25 10:10 AM  May 25 12:43 PM 
343   May 25 10:08 AM  May 25 12:43 PM 
344   May 25 09:34 AM  May 25 12:08 PM 
345   May 25 09:30 AM  May 25 12:04 PM 
346   May 25 09:26 AM  May 25 11:59 AM 
347   May 25 09:22 AM  May 25 11:56 AM 
348   May 25 09:22 AM  May 25 11:58 AM 
349   May 25 09:19 AM  May 25 11:54 AM 
350   May 25 09:18 AM  May 25 11:54 AM 
351   May 25 09:18 AM  May 25 11:53 AM 
352   May 25 09:17 AM  May 25 11:51 AM 
353   May 25 09:15 AM  May 25 11:49 AM 
354   May 25 09:15 AM  May 25 11:52 AM 
355   May 25 09:14 AM  May 25 11:50 AM 
356   May 25 09:13 AM  May 25 11:48 AM 
357   May 25 09:13 AM  May 25 11:44 AM 
358   May 25 09:12 AM  May 25 11:47 AM 
359   May 25 09:12 AM  May 25 11:47 AM 
360   May 25 09:10 AM  May 25 11:44 AM 
361   May 25 09:10 AM  May 25 11:46 AM 
362   May 25 09:09 AM  May 25 11:44 AM 
363   May 25 09:08 AM  May 25 11:40 AM 
364   May 25 09:08 AM  May 25 11:42 AM 
365   May 25 09:07 AM  May 25 11:41 AM 
366   May 25 09:07 AM  May 25 11:40 AM 
367   May 25 09:06 AM  May 25 11:39 AM 
368   May 25 09:05 AM  May 25 11:39 AM 
369   May 25 09:04 AM  May 25 11:36 AM 
370   May 25 09:02 AM  May 25 11:37 AM 
371   May 25 09:01 AM  May 25 11:37 AM 
372   May 25 09:00 AM  May 25 11:36 AM 
373   May 25 09:00 AM  May 25 11:34 AM 
374   May 25 08:59 AM  May 25 11:32 AM 
375   May 25 08:59 AM  May 25 11:34 AM 
376   May 25 08:59 AM  May 25 11:35 AM 
377   May 25 08:58 AM  May 25 11:33 AM 
378   May 25 08:58 AM  May 25 11:32 AM 
379   May 25 08:53 AM  May 25 11:27 AM 
380   May 25 08:52 AM  May 25 11:26 AM 
381   May 25 08:52 AM  May 25 11:26 AM 
382   May 25 08:51 AM  May 25 11:27 AM 
383   May 25 08:49 AM  May 25 11:25 AM 
384   May 25 08:46 AM  May 25 11:21 AM 
385   May 25 08:43 AM  May 25 11:16 AM 
386   May 25 08:42 AM  May 25 11:16 AM 
387   May 25 08:01 AM  May 25 10:37 AM 
388   May 25 08:00 AM  May 25 10:35 AM 
389   May 25 07:57 AM  May 25 10:32 AM 
390   May 25 07:44 AM  May 25 10:20 AM 
391   May 25 07:35 AM  May 25 10:09 AM 
392   May 25 07:32 AM  May 25 10:08 AM 
393   May 25 07:01 AM  May 25 09:34 AM 
394   May 25 06:56 AM  May 25 09:30 AM 
395   May 25 06:39 AM  May 25 09:13 AM 
396   May 25 06:28 AM  May 25 09:04 AM 
397   May 25 06:26 AM  May 25 08:59 AM 
398   May 25 06:19 AM  May 25 08:52 AM 
399   May 25 06:17 AM  May 25 08:51 AM 
400   May 25 05:31 AM  May 25 09:25 AM 
401   May 25 05:30 AM  May 25 09:22 AM 
402   May 25 05:28 AM  May 25 09:22 AM 
403   May 25 05:26 AM  May 25 09:19 AM 
404   May 25 05:25 AM  May 25 09:18 AM 
405   May 25 05:25 AM  May 25 09:18 AM 
406   May 25 05:24 AM  May 25 09:19 AM 
407   May 25 05:23 AM  May 25 09:13 AM 
408   May 25 05:22 AM  May 25 09:12 AM 
409   May 25 05:22 AM  May 25 09:12 AM 
410   May 25 05:21 AM  May 25 09:17 AM 
411   May 25 05:21 AM  May 25 09:15 AM 
412   May 25 05:21 AM  May 25 09:15 AM 
413   May 25 05:21 AM  May 25 09:08 AM 
414   May 25 05:20 AM  May 25 09:11 AM 
415   May 25 05:19 AM  May 25 09:10 AM 
416   May 25 05:18 AM  May 25 09:12 AM 
417   May 25 05:18 AM  May 25 09:10 AM 
418   May 25 05:18 AM  May 25 09:06 AM 
419   May 25 05:17 AM  May 25 09:06 AM 
420   May 25 05:16 AM  May 25 09:07 AM 
421   May 25 05:15 AM  May 25 09:09 AM 
422   May 25 05:13 AM  May 25 09:06 AM 
423   May 25 05:13 AM  May 25 09:04 AM 
424   May 25 05:13 AM  May 25 09:03 AM 
425   May 25 05:12 AM  May 25 09:02 AM 
426   May 25 05:12 AM  May 25 09:01 AM 
427   May 25 05:09 AM  May 25 08:58 AM 
428   May 25 05:09 AM  May 25 09:00 AM 
429   May 25 05:09 AM  May 25 08:57 AM 
430   May 25 05:07 AM  May 25 08:57 AM 
431   May 25 05:07 AM  May 25 09:00 AM 
432   May 25 05:04 AM  May 25 08:59 AM 
433   May 25 05:02 AM  May 25 08:53 AM 
434   May 25 04:59 AM  May 25 08:53 AM 
435   May 25 04:58 AM  May 25 08:52 AM 
436   May 25 04:58 AM  May 25 08:49 AM 
437   May 25 04:57 AM  May 25 08:45 AM 
438   May 25 04:52 AM  May 25 08:43 AM 
439   May 25 04:49 AM  May 25 08:42 AM 
440   May 25 04:09 AM  May 25 07:59 AM 
441   May 25 03:55 AM  May 25 07:45 AM 
442   May 25 03:46 AM  May 25 07:35 AM 
443   May 25 03:45 AM  May 25 07:32 AM 
444   May 25 03:09 AM  May 25 07:01 AM 
445   May 25 02:48 AM  May 25 06:39 AM 
446   May 25 02:31 AM  May 25 06:26 AM 
447   May 25 02:31 AM  May 25 06:16 AM 
448   May 25 02:24 AM  May 25 06:16 AM 
449   May 25 02:23 AM  May 25 06:19 AM 
450   May 25 01:32 AM  May 25 05:24 AM 
451   May 25 01:32 AM  May 25 05:19 AM 
452   May 25 01:31 AM  May 25 05:21 AM 
453   May 25 01:31 AM  May 25 05:22 AM 
454   May 25 01:31 AM  May 25 05:21 AM 
455   May 25 01:30 AM  May 25 05:24 AM 
456   May 25 01:29 AM  May 25 05:20 AM 
457   May 25 01:29 AM  May 25 05:22 AM 
458   May 25 01:29 AM  May 25 05:21 AM 
459   May 25 01:28 AM  May 25 05:17 AM 
460   May 25 01:25 AM  May 25 05:17 AM 
461   May 25 01:25 AM  May 25 05:18 AM 
462   May 25 01:25 AM  May 25 05:18 AM 
463   May 25 01:23 AM  May 25 05:12 AM 
464   May 25 01:23 AM  May 25 05:12 AM 
465   May 25 01:23 AM  May 25 05:16 AM 
466   May 25 01:22 AM  May 25 05:15 AM 
467   May 25 01:21 AM  May 25 05:12 AM 
468   May 25 01:20 AM  May 25 05:12 AM 
469   May 25 01:19 AM  May 25 05:08 AM 
470   May 25 01:17 AM  May 25 05:09 AM 
471   May 25 01:16 AM  May 25 05:07 AM 
472   May 25 01:16 AM  May 25 05:07 AM 
473   May 25 01:13 AM  May 25 05:06 AM 
474   May 25 01:11 AM  May 25 05:04 AM 
475   May 25 01:11 AM  May 25 05:02 AM 
476   May 25 01:09 AM  May 25 04:56 AM 
477   May 25 01:07 AM  May 25 04:57 AM 
478   May 25 12:59 AM  May 25 04:49 AM 
479   May 25 12:50 AM  May 25 04:44 AM 
480   May 25 12:24 AM  May 25 05:30 AM 
481   May 25 12:20 AM  May 25 05:31 AM 
482   May 25 12:18 AM  May 25 05:31 AM 
483   May 25 12:15 AM  May 25 05:27 AM 
484   May 25 12:15 AM  May 25 05:25 AM 
485   May 25 12:12 AM  May 25 05:20 AM 
486   May 25 12:11 AM  May 25 05:21 AM 
487   May 25 12:11 AM  May 25 05:25 AM 
488   May 25 12:08 AM  May 25 05:23 AM 
489   May 25 12:03 AM  May 25 05:16 AM 
490   May 25 12:00 AM  May 25 05:08 AM 
491   May 25 12:00 AM  May 25 05:12 AM 
492   May 24 11:50 PM  May 25 04:58 AM 
493   May 24 11:48 PM  May 25 04:58 AM 
494   May 24 11:41 PM  May 25 04:51 AM 
495   May 24 10:57 PM  May 25 04:08 AM 
496   May 24 10:44 PM  May 25 03:54 AM 
497   May 24 10:32 PM  May 25 03:46 AM 
498   May 24 09:16 PM  May 25 02:31 AM 
499   May 24 09:15 PM  May 25 02:24 AM 
500   May 24 08:25 PM  May 25 01:36 AM 
501   May 24 08:21 PM  May 25 01:28 AM 
502   May 24 08:21 PM  May 25 01:31 AM 
503   May 24 08:20 PM  May 25 01:30 AM 
504   May 24 08:20 PM  May 25 01:31 AM 
505   May 24 08:19 PM  May 25 01:32 AM 
506   May 24 08:19 PM  May 25 01:29 AM 
507   May 24 08:18 PM  May 25 01:31 AM 
508   May 24 08:18 PM  May 25 01:28 AM 
509   May 24 08:17 PM  May 25 01:29 AM 
510   May 24 08:15 PM  May 25 01:29 AM 
511   May 24 08:14 PM  May 25 01:25 AM 
512   May 24 08:14 PM  May 25 01:26 AM 
513   May 24 08:14 PM  May 25 01:23 AM 
514   May 24 08:12 PM  May 25 01:23 AM 
515   May 24 08:12 PM  May 25 01:25 AM 
516   May 24 08:09 PM  May 25 01:22 AM 
517   May 24 08:09 PM  May 25 01:23 AM 
518   May 24 08:09 PM  May 25 01:16 AM 
519   May 24 08:08 PM  May 25 01:20 AM 
520   May 24 08:08 PM  May 25 01:20 AM 
521   May 24 08:08 PM  May 25 01:12 AM 
522   May 24 08:07 PM  May 25 01:17 AM 
523   May 24 08:07 PM  May 25 01:16 AM 
524   May 24 08:06 PM  May 25 01:19 AM 
525   May 24 08:04 PM  May 25 01:11 AM 
526   May 24 08:03 PM  May 25 01:16 AM 
527   May 24 08:00 PM  May 25 01:11 AM 
528   May 24 07:58 PM  May 25 01:06 AM 
529   May 24 07:56 PM  May 25 01:08 AM 
530   May 24 07:47 PM  May 25 12:59 AM 
531   May 24 07:37 PM  May 25 12:50 AM 
532   May 24 07:18 PM  May 25 12:29 AM 
533   May 24 07:06 PM  May 25 12:20 AM 
534   May 24 07:04 PM  May 25 12:15 AM 
535   May 24 07:03 PM  May 25 12:12 AM 
536   May 24 07:02 PM  May 25 12:17 AM 
537   May 24 07:01 PM  May 25 12:14 AM 
538   May 24 07:00 PM  May 25 12:10 AM 
539   May 24 06:59 PM  May 25 12:08 AM 
540   May 24 06:58 PM  May 25 12:11 AM 
541   May 24 06:52 PM  May 25 12:00 AM 
542   May 24 06:49 PM  May 25 12:03 AM 
543   May 24 06:46 PM  May 24 11:59 PM 
544   May 24 06:40 PM  May 25 12:23 AM 
545   May 24 06:38 PM  May 24 11:50 PM 
546   May 24 06:36 PM  May 24 11:48 PM 
547   May 24 06:31 PM  May 24 11:41 PM 
548   May 24 05:42 PM  May 24 10:57 PM 
549   May 24 05:34 PM  May 24 10:44 PM 
550   May 24 05:21 PM  May 24 10:32 PM 
551   May 24 04:03 PM  May 24 09:16 PM 
552   May 24 04:00 PM  May 24 09:14 PM 
553   May 24 04:00 PM  May 24 09:15 PM 
554   May 24 03:09 PM  May 24 08:18 PM 
555   May 24 02:54 PM  May 24 08:08 PM 
556   May 24 02:24 PM  May 24 07:36 PM 
557   May 24 02:03 PM  May 24 07:18 PM 
558   May 24 01:52 PM  May 24 07:04 PM 
