Sample   Start  End 
218   January 20 06:09 AM  January 20 10:11 AM 
219   January 20 06:07 AM  January 20 10:09 AM 
220   January 20 05:59 AM  January 20 10:01 AM 
221   January 20 05:34 AM  January 20 09:37 AM 
222   January 20 05:22 AM  January 20 09:24 AM 
223   January 20 05:19 AM  January 20 09:22 AM 
224   January 20 05:17 AM  January 20 09:19 AM 
225   January 20 05:17 AM  January 20 09:19 AM 
226   January 20 05:16 AM  January 20 09:18 AM 
227   January 20 05:15 AM  January 20 09:17 AM 
228   January 20 05:15 AM  January 20 09:18 AM 
229   January 20 05:15 AM  January 20 09:17 AM 
230   January 20 05:13 AM  January 20 09:16 AM 
231   January 20 05:13 AM  January 20 09:16 AM 
232   January 20 05:13 AM  January 20 09:15 AM 
233   January 20 05:13 AM  January 20 09:14 AM 
234   January 20 05:12 AM  January 20 09:14 AM 
235   January 20 05:12 AM  January 20 09:14 AM 
236   January 20 05:11 AM  January 20 09:15 AM 
237   January 20 05:11 AM  January 20 09:12 AM 
238   January 20 05:10 AM  January 20 09:13 AM 
239   January 20 05:08 AM  January 20 09:11 AM 
240   January 20 05:08 AM  January 20 09:10 AM 
241   January 20 05:06 AM  January 20 09:09 AM 
242   January 20 05:05 AM  January 20 09:08 AM 
243   January 20 05:05 AM  January 20 09:07 AM 
244   January 20 05:05 AM  January 20 09:08 AM 
245   January 20 05:04 AM  January 20 09:06 AM 
246   January 20 05:04 AM  January 20 09:05 AM 
247   January 20 05:04 AM  January 20 09:06 AM 
248   January 20 05:03 AM  January 20 09:06 AM 
249   January 20 05:03 AM  January 20 09:06 AM 
250   January 20 05:02 AM  January 20 09:04 AM 
251   January 20 05:00 AM  January 20 09:03 AM 
252   January 20 04:58 AM  January 20 09:00 AM 
253   January 20 04:57 AM  January 20 09:00 AM 
254   January 20 04:57 AM  January 20 08:59 AM 
255   January 20 04:56 AM  January 20 08:59 AM 
256   January 20 04:42 AM  January 20 08:44 AM 
257   January 20 04:16 AM  January 20 08:18 AM 
258   January 20 04:10 AM  January 20 08:13 AM 
259   January 20 04:02 AM  January 20 08:05 AM 
260   January 20 03:51 AM  January 20 07:54 AM 
261   January 20 02:45 AM  January 20 06:48 AM 
262   January 20 02:36 AM  January 20 06:38 AM 
263   January 20 02:33 AM  January 20 06:34 AM 
264   January 20 02:32 AM  January 20 06:36 AM 
265   January 20 02:32 AM  January 20 06:35 AM 
266   January 20 02:31 AM  January 20 06:33 AM 
267   January 20 02:30 AM  January 20 06:32 AM 
268   January 20 02:29 AM  January 20 06:35 AM 
269   January 20 02:29 AM  January 20 06:31 AM 
270   January 20 02:29 AM  January 20 06:31 AM 
271   January 20 02:28 AM  January 20 06:31 AM 
272   January 20 02:28 AM  January 20 06:31 AM 
273   January 20 02:28 AM  January 20 06:30 AM 
274   January 20 02:26 AM  January 20 06:30 AM 
275   January 20 02:26 AM  January 20 06:28 AM 
276   January 20 02:24 AM  January 20 06:27 AM 
277   January 20 02:23 AM  January 20 06:25 AM 
278   January 20 02:19 AM  January 20 06:21 AM 
279   January 20 02:18 AM  January 20 06:19 AM 
280   January 20 02:17 AM  January 20 06:20 AM 
281   January 20 02:06 AM  January 20 06:08 AM 
282   January 20 02:05 AM  January 20 06:07 AM 
283   January 20 01:56 AM  January 20 05:59 AM 
284   January 20 01:31 AM  January 20 05:34 AM 
285   January 20 01:19 AM  January 20 05:22 AM 
286   January 20 01:16 AM  January 20 05:19 AM 
287   January 20 01:15 AM  January 20 05:17 AM 
288   January 20 01:14 AM  January 20 05:17 AM 
289   January 20 01:13 AM  January 20 05:15 AM 
290   January 20 01:13 AM  January 20 05:15 AM 
291   January 20 01:12 AM  January 20 05:15 AM 
292   January 20 01:11 AM  January 20 05:14 AM 
293   January 20 01:10 AM  January 20 05:13 AM 
294   January 20 01:10 AM  January 20 05:13 AM 
295   January 20 01:10 AM  January 20 05:13 AM 
296   January 20 01:10 AM  January 20 05:12 AM 
297   January 20 01:09 AM  January 20 05:11 AM 
298   January 20 01:09 AM  January 20 05:12 AM 
299   January 20 01:09 AM  January 20 05:12 AM 
300   January 20 01:08 AM  January 20 05:10 AM 
301   January 20 01:08 AM  January 20 05:10 AM 
302   January 20 01:06 AM  January 20 05:08 AM 
303   January 20 01:04 AM  January 20 05:08 AM 
304   January 20 01:04 AM  January 20 05:06 AM 
305   January 20 01:03 AM  January 20 05:05 AM 
306   January 20 01:02 AM  January 20 05:05 AM 
307   January 20 01:02 AM  January 20 05:05 AM 
308   January 20 01:02 AM  January 20 05:04 AM 
309   January 20 01:01 AM  January 20 05:03 AM 
310   January 20 01:01 AM  January 20 05:03 AM 
311   January 20 01:00 AM  January 20 05:03 AM 
312   January 20 01:00 AM  January 20 05:01 AM 
313   January 20 12:59 AM  January 20 05:02 AM 
314   January 20 12:58 AM  January 20 05:00 AM 
315   January 20 12:55 AM  January 20 04:58 AM 
316   January 20 12:54 AM  January 20 04:56 AM 
317   January 20 12:54 AM  January 20 04:57 AM 
318   January 20 12:54 AM  January 20 04:57 AM 
319   January 20 12:38 AM  January 20 04:41 AM 
320   January 20 12:14 AM  January 20 04:16 AM 
321   January 20 12:07 AM  January 20 04:09 AM 
322   January 19 11:57 PM  January 20 04:02 AM 
323   January 19 11:48 PM  January 20 03:51 AM 
324   January 19 10:43 PM  January 20 02:45 AM 
325   January 19 10:34 PM  January 20 02:36 AM 
326   January 19 10:30 PM  January 20 02:32 AM 
327   January 19 10:30 PM  January 20 02:32 AM 
328   January 19 10:30 PM  January 20 02:31 AM 
329   January 19 10:28 PM  January 20 02:31 AM 
