#str         Henry coeff (mol/kg/Pa)          error (mol/kg/Pa)   
98        6.41534e-05       1.29747e-06
99        0.000140866       3.24789e-06
100        0.000130993       5.01123e-06
101        0.000107418       4.66732e-06
102        0.000143057       2.71643e-06
103        7.48947e-05       4.03149e-06
104        0.000130541       3.6436e-06
105        0.000127224       5.92859e-06
106        7.51084e-05       5.80175e-06
107        8.17908e-05       6.25183e-06
108        0.000131402       7.7952e-06
109        6.60177e-05       3.21292e-06
110        8.18761e-05       3.28504e-06
111        0.00013695       2.0899e-06
112        5.88419e-05       6.78983e-07
113        0.000130494       1.81866e-06
114        8.64634e-05       1.08174e-05
115        0.000128431       5.32372e-06
116        6.39483e-05       6.40632e-07
117        9.80393e-05       3.92572e-06
118        0.000130137       3.87235e-06
119        0.000214747       4.58901e-05
120        0.000136518       3.67681e-06
121        5.92661e-05       2.40529e-06
122        6.37615e-05       7.1729e-07
123        0.000126654       6.46049e-06
124        0.000129065       5.41568e-06
125        8.77526e-05       3.65595e-06
126        7.37222e-05       7.49271e-06
127        7.03438e-05       3.22618e-06
128        9.07306e-05       1.13911e-06
129        6.50876e-05       1.61671e-06
130        0.0001035       2.21251e-06
131        0.000140342       3.73716e-06
132        0.000119806       9.09057e-07
133        0.00012106       4.5347e-06
134        0.000418114       3.64619e-05
135        8.33774e-05       5.93079e-06
136        8.34295e-05       1.99672e-06
137        9.59336e-05       4.83726e-06
138        0.00020948       1.53814e-05
139        9.58754e-05       5.79398e-06
140        0.000215706       9.91593e-06
141        0.000171358       4.1258e-06
142        0.000122769       5.24788e-06
143        8.5092e-05       3.40214e-06
144        9.8837e-05       1.98885e-06
145        0.000175614       7.00932e-06
146        0.000455917       5.66046e-05
147        8.41952e-05       4.32851e-06
148        0.000106149       5.46394e-06
149        9.03007e-05       2.17674e-06
150        5.86882e-05       1.16788e-06
151        0.000185215       8.68233e-06
152        0.000139078       2.45597e-06
153        0.000140824       7.35836e-06
154        0.00015608       6.94168e-06
155        8.36867e-05       2.09865e-06
156        8.26727e-05       2.80234e-06
157        0.000148523       1.14717e-05
158        9.54095e-05       1.34438e-06
159        0.000119168       1.20074e-05
160        9.5494e-05       2.35272e-06
161        0.000139951       5.93002e-07
162        0.0001881       2.78059e-06
163        0.000172661       7.28537e-06
164        0.000103398       2.49356e-06
165        6.21217e-05       2.00551e-06
166        0.00051574       5.92498e-05
167        9.82668e-05       1.42541e-06
168        6.24236e-05       9.85793e-07
169        0.00010028       2.40204e-06
170        0.000349233       4.76866e-05
171        0.000140936       2.54114e-06
172        0.000111777       6.82296e-06
173        7.38536e-05       1.70254e-06
174        0.000151862       5.43897e-06
175        6.12327e-05       2.37955e-06
176        0.000142181       4.93006e-06
177        6.84933e-05       1.00632e-06
178        0.000555637       0.00013716
179        0.000211218       1.7823e-05
180        0.00019945       3.34235e-06
181        0.000153649       1.24797e-05
182        0.000212601       1.0232e-05
183        0.00012019       3.98289e-06
184        0.000206005       2.65922e-06
185        0.000326381       3.28028e-05
186        0.000210833       1.9631e-05
187        0.000170617       5.49008e-06
188        0.000162378       4.13477e-06
189        0.000121467       7.09537e-06
190        0.000150062       6.69305e-06
191        0.000413955       3.77561e-05
192        0.000183428       7.98592e-06
193        0.00058188       1.42447e-05
194        0.000154926       6.02894e-06
195        0.000169892       5.18182e-06
196        0.000188982       8.01739e-06
197        0.000146449       1.18568e-06
198        0.000190903       6.47354e-06
199        0.00023861       3.6981e-06
200        0.00029933       2.40831e-05
201        0.000146165       6.34198e-06
202        0.000104116       3.24916e-06
203        0.000110528       2.22424e-06
204        0.000335894       4.59111e-05
205        0.000121276       2.17978e-06
206        0.000164543       4.75189e-06
207        0.00028926       1.70354e-05
208        0.000112223       9.66022e-06
209        0.000284863       2.06701e-05
210        0.000634258       9.95104e-06
211        0.00014528       1.83203e-05
212        0.000161082       8.42446e-06
213        0.000166042       7.27075e-06
214        0.000118306       2.04534e-06
215        0.000208135       1.17658e-05
216        0.000154449       6.24561e-06
217        0.000116774       3.97355e-06
218        0.00014268       7.31685e-06
219        8.62424e-05       8.11565e-06
220        0.000137863       6.61899e-06
221        8.88147e-05       1.42129e-06
222        0.000125916       1.41461e-06
223        6.72891e-05       1.08028e-06
224        0.000147876       5.12606e-06
225        0.000130254       3.63479e-06
226        0.00113788       3.82747e-05
227        9.05708e-05       4.89963e-06
228        0.000244298       2.29206e-05
229        0.000116479       1.91218e-06
230        0.000601542       0.000101847
231        0.000132206       3.92889e-06
232        0.000361326       2.34929e-05
233        0.00011368       6.29171e-06
234        0.000143172       2.93751e-06
235        0.000212829       1.30916e-05
236        0.000110679       2.6369e-06
237        0.000157763       6.3281e-06
238        0.000126442       3.38626e-06
239        9.00263e-05       2.34557e-06
240        0.000784298       0.000115281
241        6.70696e-05       1.30114e-06
242        0.000694524       8.96039e-05
243        0.00011386       1.13275e-06
244        0.000340058       1.0159e-05
245        0.000216276       4.72663e-06
246        0.000121183       3.85431e-06
247        0.000126399       2.59089e-06
248        0.000219518       2.22807e-05
249        0.000121533       7.17262e-06
250        0.000156328       2.6696e-06
251        0.000130286       1.25883e-05
252        0.000136466       3.31901e-06
253        0.000173708       2.15311e-06
254        0.0001181       3.11835e-06
255        0.000141087       3.43934e-06
256        0.000336124       1.13452e-05
257        0.000115343       1.95079e-06
258        8.89979e-05       4.03202e-06
259        0.000140588       3.40656e-06
260        0.000221999       2.79922e-06
261        0.000258848       1.22882e-05
262        0.000811145       5.69611e-05
263        0.000162411       8.52897e-06
264        0.000126155       2.83932e-06
265        0.000289225       1.42889e-05
266        0.00015345       9.30354e-06
267        0.000131107       2.58804e-06
268        0.00032891       7.77856e-06
269        0.000358012       5.01368e-05
270        0.000133588       2.02417e-06
271        0.000159285       4.42829e-06
272        0.000137071       2.13812e-06
273        0.000173728       2.80584e-06
274        0.00015952       5.03515e-06
275        0.000168901       5.66224e-06
276        0.00011959       4.26455e-06
277        0.000413234       9.78863e-06
278        0.000182535       8.03584e-06
279        0.000149616       4.03289e-06
280        0.000150566       6.75816e-06
281        0.000464905       0.00012192
282        0.000119407       2.02647e-06
283        0.000148935       6.01246e-07
284        0.00019452       8.85327e-06
285        0.000152803       1.05317e-05
286        0.000545706       1.82496e-05
287        0.000169608       1.67421e-06
288        0.000172475       1.79886e-06
289        0.000346828       1.42173e-05
290        0.000662109       3.47184e-05
291        0.000194685       1.12046e-05
292        0.000121242       1.39813e-06
293        0.00022674       1.97563e-05
294        0.000119854       5.28746e-06
295        0.000199041       6.23291e-06
296        0.000119349       4.38092e-06
297        0.000110566       1.23436e-06
298        0.000122338       1.472e-06
299        0.000138268       1.45209e-05
300        0.00014657       1.70367e-06
301        0.000121753       2.37644e-06
302        0.000196164       1.57576e-05
303        0.00060714       3.0059e-05
304        0.000123447       2.47052e-06
305        0.000178382       7.34381e-06
306        0.000146096       4.34756e-06
307        0.000397424       1.30674e-05
308        0.000170589       3.42919e-06
309        0.000170461       5.46392e-06
310        0.000147521       2.81456e-06
311        0.000121927       6.41862e-06
312        0.000238289       5.59548e-06
313        0.000126899       5.04959e-06
314        0.000272131       9.08971e-06
315        0.000632977       7.64426e-06
316        0.000233654       7.00382e-06
317        0.000132354       3.61664e-06
318        0.000237509       1.26764e-05
319        0.000270953       8.57241e-06
320        0.000643995       2.20944e-05
321        0.000366171       7.7362e-06
322        0.00122593       6.05968e-05
323        0.000208857       8.72214e-06
324        0.000205456       6.70087e-06
325        0.000148927       3.47038e-06
326        0.00023525       1.49771e-05
327        0.000839828       2.42454e-05
328        0.000406966       2.20997e-05
329        0.000258283       3.08061e-05
330        0.000318939       1.32079e-05
331        0.000173418       5.29857e-06
332        0.000145101       2.0251e-06
333        0.000374737       8.10219e-06
334        0.000225115       7.73648e-06
335        0.000173918       4.99659e-06
336        0.000255421       9.19478e-06
337        0.000218343       1.62297e-05
338        0.000190903       9.84376e-06
339        0.000156057       4.47217e-06
340        0.000321977       2.81763e-05
341        0.0001361       3.29191e-06
342        0.000213613       5.8258e-06
343        0.000328377       3.5682e-06
344        0.000463758       2.49277e-05
345        0.000179431       9.19072e-06
346        0.000785058       1.52552e-05
347        0.000229658       1.22821e-05
348        0.000130473       1.50221e-06
349        0.000145883       4.45082e-06
350        0.00024241       1.75985e-05
351        0.00015377       4.01809e-06
352        0.000155202       6.11378e-06
353        0.000194917       3.13632e-06
354        0.000164304       5.6048e-06
355        0.0003253       1.84729e-05
356        0.000286591       4.51136e-05
357        0.000143535       5.62518e-06
358        0.000193258       1.03243e-05
359        0.000185509       1.58609e-05
360        0.000121249       1.95898e-06
361        0.00068447       3.51996e-05
362        0.00073581       2.23328e-05
363        0.000177593       1.46819e-06
364        0.000149589       1.06359e-05
365        0.00134366       0.000180372
366        0.000792818       6.45285e-05
367        0.000162365       5.19122e-06
368        0.000174984       2.07277e-06
369        0.000543394       2.93749e-05
370        0.000287988       3.50905e-05
371        0.000180319       2.18815e-05
372        0.000477944       1.17201e-05
373        0.000731187       5.00359e-05
374        0.000318641       4.69249e-05
375        0.00103758       4.76676e-05
376        0.000423351       1.60024e-05
377        0.000504283       4.2655e-05
378        0.000166796       4.38539e-06
379        0.000184946       5.9035e-06
380        0.000493635       5.43108e-05
381        0.0003955       2.28011e-05
382        0.000445124       2.02064e-05
383        0.000175747       6.85553e-06
384        0.000521149       9.43002e-05
385        0.00156006       0.000144989
386        0.000542277       1.25203e-05
387        0.00027899       1.03125e-05
388        0.000156877       4.71791e-06
389        0.00050783       5.21332e-05
390        0.000172462       5.78122e-06
391        0.000217507       1.30826e-05
392        0.000468624       2.73298e-05
393        0.00114743       0.000335283
394        0.000226963       1.26041e-05
395        0.000996161       0.000114557
396        0.000850843       6.78911e-05
397        0.000372754       4.65914e-05
398        0.00163395       8.30003e-05
399        0.000376193       1.47498e-05
400        0.00065763       3.67964e-05
401        0.000202331       1.06675e-05
402        0.000134925       2.28851e-06
403        0.000769366       6.3052e-05
404        0.00013925       3.60973e-06
405        0.00103489       7.56975e-05
406        0.000170082       8.76804e-06
407        0.000609222       1.72671e-05
408        0.000469543       3.35254e-05
409        0.000396751       1.29957e-05
410        0.000770153       7.85012e-05
411        0.000237332       2.75657e-05
412        0.000150469       5.37456e-06
413        0.000714047       6.65268e-05
414        0.000620147       7.28299e-05
415        0.00031265       1.71292e-05
416        0.000130724       4.14314e-06
417        0.000240262       1.54049e-05
418        0.000686567       3.62283e-05
419        0.000869407       6.45774e-05
420        5.51752e-05       7.68076e-07
421        9.82813e-05       2.84914e-06
422        7.65078e-05       3.80722e-06
423        4.18342e-05       1.3162e-06
424        5.69802e-05       3.35772e-06
425        7.47834e-05       2.65213e-06
426        1.46855e-05       1.46961e-06
427        0.000100182       4.08993e-06
428        6.63718e-05       1.65952e-06
429        5.31148e-05       1.24621e-05
430        1.42469e-05       1.82538e-06
431        6.09458e-05       3.59726e-06
432        4.28708e-05       9.89722e-07
433        5.85246e-05       6.5988e-06
434        1.47959e-05       1.34198e-06
435        9.9253e-05       2.26922e-06
436        6.59042e-05       1.21535e-06
437        5.31317e-05       8.22136e-07
438        6.6249e-05       1.48173e-06
439        5.58479e-05       9.23348e-06
440        5.61402e-05       2.15747e-06
441        9.85865e-05       1.65515e-06
442        5.26738e-05       1.17326e-06
443        5.4978e-05       3.06555e-06
444        5.63245e-05       1.93236e-06
445        9.83649e-05       2.36449e-06
446        6.2872e-05       3.45424e-06
447        7.68799e-05       2.2237e-06
448        6.67542e-05       1.67855e-06
449        5.28217e-05       1.64402e-06
450        4.14959e-05       1.64139e-06
451        7.48011e-05       2.73643e-06
452        1.37999e-05       1.92713e-06
453        5.51814e-05       1.11443e-05
454        5.38349e-05       3.1329e-06
455        7.51063e-05       2.56324e-06
456        5.40634e-05       1.15023e-06
457        5.88808e-05       3.86355e-06
458        7.42343e-05       1.94831e-06
459        6.66027e-05       1.97032e-06
460        9.67275e-05       3.82375e-06
461        5.86654e-05       3.49505e-06
462        5.25875e-05       6.81718e-06
463        9.86241e-05       3.32158e-06
464        5.40302e-05       1.39085e-06
465        5.66655e-05       1.44299e-06
466        9.84392e-05       2.72034e-06
467        9.64808e-05       6.7628e-07
468        9.90433e-05       1.54894e-06
469        9.76632e-05       2.42116e-06
470        6.56452e-05       2.90944e-06
471        6.2546e-05       3.26298e-06
472        7.10258e-05       2.56597e-06
473        7.02396e-05       1.47599e-06
474        6.11495e-05       3.14794e-06
475        4.68245e-05       1.85794e-06
476        4.57502e-05       2.04435e-06
477        6.04833e-05       2.35818e-06
478        7.06546e-05       9.07892e-07
479        6.54128e-05       3.53468e-06
480        4.45767e-05       1.33611e-06
481        6.13012e-05       1.87193e-06
482        6.12496e-05       2.74533e-06
483        9.47544e-05       2.38552e-06
484        5.95737e-05       2.03629e-06
485        6.57584e-05       2.5276e-06
486        6.05308e-05       2.59793e-06
487        6.22135e-05       1.18214e-06
488        6.70352e-05       3.04392e-06
489        6.19232e-05       2.45336e-06
490        0.000100571       5.55944e-06
491        6.79324e-05       2.66666e-06
492        0.000101542       5.16568e-06
493        4.6048e-05       1.0929e-06
494        7.90012e-05       3.07224e-06
495        6.24808e-05       9.06757e-07
496        6.10165e-05       2.10934e-06
497        9.45709e-05       2.57189e-06
498        9.4564e-05       3.9376e-06
499        6.29615e-05       2.02145e-06
500        6.82722e-05       1.67374e-06
501        0.000104996       3.78831e-06
502        7.05628e-05       3.11228e-06
503        9.02161e-05       5.87978e-06
504        6.06321e-05       1.11543e-06
505        4.58049e-05       2.08024e-06
506        6.03234e-05       2.31726e-06
507        9.32617e-05       5.42279e-06
508        7.0957e-05       2.89311e-06
509        4.68193e-05       2.12463e-06
510        0.000104828       5.66874e-06
511        8.55318e-05       5.73609e-06
512        8.25549e-05       3.19354e-06
513        5.99249e-05       1.50029e-06
514        8.5786e-05       5.61431e-06
515        6.93486e-05       2.39529e-06
516        4.55928e-05       2.22146e-06
517        6.89024e-05       2.20898e-06
518        9.44643e-05       5.67675e-06
519        9.78369e-05       5.4341e-06
520        0.000100048       1.09073e-05
521        5.90845e-05       4.54197e-07
522        7.20961e-05       2.24009e-06
523        6.3032e-05       2.78373e-06
524        5.89222e-05       4.9045e-07
525        6.27912e-05       3.32741e-06
526        7.87349e-05       7.78069e-06
527        0.000121151       3.21509e-06
528        0.00013051       6.24875e-06
529        6.19963e-05       1.91022e-06
530        5.91506e-05       9.64122e-07
531        7.59193e-05       4.39107e-06
532        5.87028e-05       4.49249e-07
533        9.94113e-05       7.9853e-06
534        9.63728e-05       9.97754e-06
535        6.19378e-05       7.46439e-07
536        0.000100408       6.15109e-06
537        8.04839e-05       1.1602e-05
538        8.13492e-05       8.98964e-06
539        0.000123367       3.28132e-06
540        6.15645e-05       2.19071e-06
541        7.64589e-05       3.75644e-06
542        6.19807e-05       2.36844e-06
543        5.89652e-05       1.87335e-06
544        9.80806e-05       2.308e-06
545        9.81217e-05       1.11908e-05
546        5.88917e-05       4.6431e-07
547        0.000127565       4.43289e-06
548        9.8653e-05       1.23818e-06
549        6.19737e-05       9.25795e-07
550        0.000133649       1.75333e-06
551        5.89735e-05       5.72643e-07
552        0.000128612       5.97936e-06
553        6.3682e-05       5.19351e-06
554        7.84952e-05       7.96473e-06
555        7.03438e-05       9.97241e-07
556        5.9525e-05       5.1614e-07
557        9.61766e-05       1.00864e-05
558        9.81773e-05       6.27197e-06
559        0.000129223       4.95567e-06
560        6.23861e-05       1.87914e-06
561        7.84374e-05       6.83025e-06
562        6.81383e-05       1.4853e-06
563        9.87371e-05       1.4741e-06
564        0.000132175       5.32783e-06
565        6.26081e-05       1.77078e-06
566        6.16917e-05       1.35548e-06
567        8.61824e-05       6.37865e-06
568        0.000100487       1.09606e-05
569        9.6749e-05       1.17097e-05
570        0.000106166       3.7831e-06
571        0.000114451       1.38435e-06
572        6.4121e-05       6.01999e-07
573        0.000114452       1.13961e-06
574        0.000106222       4.35148e-06
575        0.000115738       6.26413e-06
576        0.00010396       3.57003e-06
577        0.000104548       3.61891e-06
578        0.000113891       1.05677e-06
579        0.000119548       4.96905e-06
580        0.000114311       2.0333e-06
581        6.35095e-05       5.40393e-07
582        6.40377e-05       1.04529e-06
583        0.000114348       1.66371e-06
584        0.000114065       9.57004e-07
585        6.42501e-05       1.05327e-06
586        0.000114091       1.77809e-06
587        6.42095e-05       7.65099e-07
588        0.0001084       5.2027e-06
589        0.000113983       1.81037e-06
590        0.000104091       2.40968e-06
591        0.000102971       7.25694e-06
592        0.000108368       7.14903e-06
593        0.000114666       1.77947e-06
594        0.000106754       3.66753e-06
595        6.3893e-05       6.48316e-07
596        0.000114936       1.37023e-06
597        0.000100909       4.21057e-06
598        0.000118273       2.04803e-06
599        6.42752e-05       1.02307e-06
600        6.43625e-05       1.22142e-06
601        0.000113612       1.08537e-06
602        0.000114223       8.08851e-07
603        0.000119495       2.3288e-06
604        0.000113731       1.43572e-06
605        0.000113415       8.25298e-07
606        6.43015e-05       1.33433e-06
607        6.40199e-05       1.60753e-06
608        0.000113547       8.21326e-07
609        0.000114546       1.85348e-06
610        6.38284e-05       6.29005e-07
611        0.000113293       2.27287e-06
612        6.3417e-05       1.07029e-06
613        0.000114016       1.39685e-06
614        0.000104228       3.45579e-06
615        6.38409e-05       4.4143e-07
616        0.000114111       2.20736e-06
617        0.00011839       2.22772e-06
618        0.000111179       2.55567e-06
619        6.35612e-05       8.13728e-07
620        0.00016359       6.05329e-06
621        0.000167518       8.77752e-06
622        0.00016478       8.09351e-06
623        0.000148224       6.03602e-06
624        0.000117785       2.28748e-06
625        9.17251e-05       2.98186e-06
626        0.000208118       6.98027e-06
627        0.000117157       1.81516e-06
628        6.79004e-05       2.84118e-06
629        0.000155811       4.79439e-06
630        0.00016924       3.95419e-06
631        0.000101322       1.80117e-06
632        9.09581e-05       3.35233e-06
633        0.000154455       5.97254e-06
634        8.98503e-05       2.10558e-06
635        9.05841e-05       3.05453e-06
636        0.000115423       1.88027e-06
637        0.000160843       4.39878e-06
638        0.000116088       3.69609e-06
639        0.000285322       3.19979e-06
640        0.000164146       8.87651e-06
641        9.02518e-05       2.87246e-06
642        0.000164417       5.98052e-06
643        6.8666e-05       2.41403e-06
644        0.000112774       4.65163e-06
645        9.17595e-05       2.46037e-06
646        0.000118896       1.81037e-06
647        0.000163073       6.12265e-06
648        0.000169621       8.14727e-06
649        0.000100313       2.60115e-06
650        8.11218e-05       1.11149e-06
651        0.000167069       6.31974e-06
652        9.12562e-05       2.98396e-06
653        0.000118571       1.16671e-06
654        0.000103004       1.99559e-06
655        0.000202488       9.46953e-06
656        0.000201005       5.25054e-06
657        0.000150006       3.54399e-06
658        0.000117276       1.30577e-06
659        7.06459e-05       4.63542e-06
660        0.000103094       4.8088e-06
661        0.000100705       2.62995e-06
662        9.11065e-05       2.52667e-06
663        0.000206535       1.48697e-05
664        0.00016268       1.13715e-05
665        9.87818e-05       2.33199e-06
666        0.000117972       2.70809e-06
667        8.86164e-05       4.64326e-06
668        7.13959e-05       2.46718e-06
669        0.000162983       3.9882e-06
670        0.000203723       1.07753e-05
671        0.000313505       7.93808e-06
672        9.92587e-05       3.03033e-06
673        0.000307897       9.56347e-06
674        0.000304113       7.50791e-06
675        0.000130257       5.18714e-06
676        0.000160811       2.63054e-06
677        0.000214901       9.97589e-06
678        0.000199022       5.58993e-06
679        0.000310215       5.79518e-06
680        0.000178368       8.38629e-06
681        0.000128597       4.79734e-06
682        0.000126615       5.61381e-06
683        0.000131703       6.06403e-06
684        0.000178937       2.40134e-05
685        0.000306321       3.61398e-06
686        0.0001592       7.41556e-06
687        0.000191391       1.62777e-05
688        0.000185804       1.38598e-05
689        0.000159161       1.75726e-05
690        0.000184562       2.9831e-05
691        0.000305304       1.01773e-05
692        0.000187077       1.77776e-05
693        0.000306741       7.82752e-06
694        0.000189867       9.03898e-06
695        0.000308176       1.70082e-05
696        0.000100973       2.33607e-06
697        0.000193029       5.4698e-06
698        0.000192512       6.93613e-06
699        0.000304523       4.61154e-06
700        0.000639756       2.5512e-05
701        0.000204596       1.27852e-05
702        0.000306304       1.35804e-05
703        0.000174478       1.28654e-05
704        0.000212581       1.75824e-06
705        0.000168893       1.07326e-05
706        0.000101409       1.96436e-06
707        0.000200911       6.19196e-06
708        0.000213035       1.99686e-05
709        0.000310492       2.01034e-05
710        0.000312292       1.36061e-05
711        0.000166553       6.57973e-06
712        0.00029181       7.89587e-06
713        0.000302199       7.39474e-06
714        0.000307817       5.42648e-06
715        0.000735061       7.95388e-05
716        0.000554773       0.000106195
717        0.000161367       3.9884e-06
718        0.000304326       8.71749e-06
719        0.000310078       5.35837e-06
720        0.000418217       1.31485e-05
721        0.000347297       5.81945e-06
722        0.000853021       4.42124e-05
723        0.00082523       5.32745e-05
724        0.000247513       2.52354e-06
725        0.000382743       1.17629e-05
726        0.000792044       6.25852e-05
727        0.000378846       5.25637e-06
728        0.000181528       4.18355e-06
729        0.000419236       1.37428e-05
730        0.00017902       4.14409e-06
731        0.000201573       9.32912e-06
732        0.000382893       5.35173e-06
733        0.000430168       4.99466e-06
734        0.000187932       1.0327e-05
735        0.000379134       1.15357e-05
736        0.000247393       1.98707e-06
737        0.000376515       8.19303e-06
738        0.000381868       1.15374e-05
739        0.000192018       3.24319e-06
740        0.00054403       7.88712e-05
741        0.000605399       5.33485e-05
742        0.000197291       6.50455e-06
743        0.000256324       5.25521e-06
744        0.00081291       3.96985e-05
745        0.000199802       1.00546e-05
746        0.000205587       4.99966e-06
747        0.000248551       1.5208e-06
748        0.000796094       5.15715e-05
749        0.000193816       5.09288e-06
750        0.000263706       2.37921e-05
751        0.000608554       2.88141e-05
752        0.000179039       2.0047e-06
753        0.000348445       1.80656e-06
754        0.000377234       4.85227e-06
755        0.000180642       4.41185e-06
756        0.000421548       7.07071e-06
757        0.000804716       3.67292e-05
758        0.00019748       4.27249e-06
759        0.000246907       1.75391e-06
760        0.000247178       2.15521e-06
761        0.000194677       7.513e-06
762        0.00018919       1.4171e-05
763        0.000520995       3.65615e-05
764        0.000373532       8.2809e-06
765        0.000180603       2.18608e-06
766        0.00019897       4.61591e-06
767        0.000248356       1.73554e-06
768        0.000487277       1.78061e-05
769        0.000413565       6.70648e-06
770        0.000154039       1.09732e-05
771        0.000177389       1.11983e-06
772        0.000142523       2.23684e-06
773        0.00018931       5.56691e-06
774        8.19539e-05       4.59627e-06
775        0.000177182       7.58035e-06
776        0.000111496       3.85291e-06
777        0.000150027       7.01962e-06
778        0.000116694       5.85275e-06
779        0.00017558       2.53048e-06
780        0.000171277       7.03181e-06
781        0.000121691       3.34746e-06
782        0.000247331       6.95023e-06
783        0.000340517       1.74263e-05
784        0.000151571       2.40761e-06
785        0.000151921       3.80999e-06
786        0.000124698       4.11923e-06
787        0.000193657       8.23295e-06
788        0.000126836       2.341e-06
789        0.000130686       9.16399e-06
790        0.000120904       3.87549e-06
791        0.000236294       5.79008e-06
792        0.000126314       2.72747e-06
793        0.00014444       5.79068e-06
794        0.000166316       3.77107e-06
795        0.000235437       1.12481e-06
796        0.000164626       7.76286e-06
797        0.000163616       3.18195e-06
798        0.00012231       3.31354e-06
799        0.000186925       2.09673e-06
800        0.000273347       9.6633e-06
801        0.00023524       1.07471e-05
802        0.000257938       3.2963e-06
803        0.00019774       1.09077e-05
804        0.000161062       1.08513e-05
805        0.000285062       8.86059e-06
806        0.000206028       9.46636e-06
807        0.000160131       7.00826e-06
808        0.000172584       2.62066e-06
809        0.000205269       1.90471e-06
810        0.000597233       3.79983e-05
811        0.000193938       4.58395e-06
812        0.000137316       6.73136e-06
813        0.000437622       2.56194e-05
814        0.000177364       7.83933e-06
815        0.000346294       8.89401e-06
816        0.000249074       4.48658e-06
817        0.000174548       4.34596e-06
818        0.000194432       4.19014e-06
819        0.000123889       2.99509e-06
820        0.000231941       1.66892e-05
821        0.00032276       1.90725e-05
822        0.000309657       6.64498e-06
823        0.000442663       1.50657e-05
824        0.000212254       6.68524e-06
825        0.000465285       3.55268e-05
826        0.000259261       2.90872e-05
827        0.000231909       1.37709e-05
828        0.00026461       2.59064e-06
829        0.000290364       6.19571e-06
830        0.000277706       1.0431e-05
831        0.000509148       1.57025e-05
832        0.000270629       1.43288e-05
833        0.0003068       2.24323e-05
834        0.000697198       4.57027e-05
835        0.000265349       5.72616e-06
