#str         Henry coeff (mol/kg/Pa)          error (mol/kg/Pa)   
101        0.000928188       9.06843e-05
102        0.000984532       6.18683e-05
103        0.000459861       9.28169e-06
104        0.000365412       3.71502e-05
105        0.000681921       6.29509e-05
106        0.00267747       0.000324316
107        0.000739906       1.44298e-05
108        0.00158928       6.46687e-05
109        0.000851799       4.79925e-05
110        0.000796712       2.88768e-05
111        0.000940101       6.78866e-05
112        0.00234312       7.52411e-05
113        0.0013432       7.87959e-05
114        0.00120105       2.63673e-05
115        0.00319487       0.000100048
116        0.00039848       1.35346e-05
117        0.00029301       1.81045e-05
118        0.0009333       8.79651e-05
119        0.000416444       1.74518e-05
120        0.00135093       7.70944e-05
121        0.00123288       2.6481e-05
122        0.000497391       3.98006e-05
123        0.000511166       4.92479e-05
124        0.000653126       0.000126182
125        0.000315832       2.08272e-05
126        0.000468908       6.84366e-06
127        0.000947441       1.83281e-05
128        0.000308645       1.25127e-05
129        0.00045903       2.79465e-05
130        0.000895817       6.01276e-05
131        0.000340093       1.28582e-05
132        0.00119808       2.22853e-05
133        0.00121005       0.000223134
134        0.000345309       2.30693e-05
135        0.000866731       6.90566e-05
136        0.000802011       5.48406e-05
137        0.000722722       5.66069e-05
138        0.000797509       6.58421e-05
139        0.000397198       9.51188e-06
140        0.0006582       8.56522e-06
141        0.000781316       1.15983e-05
142        0.00067104       4.51889e-05
143        0.000231029       1.94662e-05
144        0.00051483       4.33313e-06
145        0.00047162       2.19617e-05
146        0.000381705       1.01334e-05
147        0.00124556       4.28513e-05
148        0.000395149       6.47461e-06
149        0.00111932       6.63268e-05
150        0.00150534       8.34194e-05
151        0.000813657       7.17501e-05
152        0.00105402       0.000119904
153        0.000859352       5.89047e-05
154        0.00157267       7.6645e-05
155        0.00068558       0.000102748
156        0.000764353       4.6566e-05
157        0.00175031       0.000102001
158        0.000583392       4.51371e-05
159        0.00128535       5.6091e-05
160        0.000575481       2.5113e-05
161        0.000827565       7.547e-05
162        0.000945251       5.32243e-05
163        0.00121558       6.19874e-05
164        0.00116848       0.000212228
165        0.00129952       5.00728e-05
166        0.00113294       7.84079e-05
167        0.000813814       2.49628e-05
168        0.00143234       3.9223e-05
169        0.00193507       0.000148594
170        0.00142657       4.85351e-05
171        0.000766264       5.44842e-05
172        0.00133574       9.31999e-05
173        0.000727035       1.90277e-05
174        0.00131076       4.52678e-05
175        0.00131933       7.16531e-05
176        0.000680047       2.04147e-05
177        0.00142616       7.56028e-05
178        0.00150103       8.96075e-05
179        0.00104214       3.56041e-05
180        0.00115576       2.25388e-05
181        0.00104294       4.78594e-05
182        0.00120575       0.000133231
183        0.000455865       2.23556e-05
184        0.00264684       7.05426e-05
185        0.00495594       0.00137265
186        0.000443084       2.30231e-05
187        0.00146701       0.000152781
188        0.000786465       4.53488e-05
189        0.0012122       1.76258e-05
190        0.000936772       9.7408e-05
191        0.000988553       6.46483e-05
192        0.000565621       1.34452e-05
193        0.00140437       4.95293e-05
194        0.00108162       5.50118e-05
195        0.00218536       0.000186442
196        0.00087004       0.000128615
197        0.000864003       0.000189557
198        0.000901241       0.000162696
199        0.00113919       3.83709e-05
200        0.00122577       0.000127933
201        0.00126633       6.33802e-05
202        0.000878724       4.40699e-05
203        0.00139196       8.06573e-05
204        0.00179142       0.000136514
205        0.00158152       0.000141811
206        0.000556468       4.46378e-05
207        0.00153759       4.74697e-05
208        0.000405491       1.73585e-05
209        0.000573311       5.59544e-05
210        0.0011461       6.66936e-05
211        0.000914217       3.40118e-05
212        0.000506167       3.05802e-05
213        0.00241623       0.000115001
214        0.00100252       3.04867e-05
215        0.000743074       5.85071e-05
216        0.00197349       0.000188065
217        0.000290446       9.57621e-06
218        0.000770338       1.93056e-05
219        0.00066832       1.83681e-05
220        0.000657227       6.33202e-05
221        0.00134525       5.05559e-05
222        0.00147727       0.000100047
223        0.000514765       1.2242e-05
224        0.00102615       0.000116188
225        0.00224484       6.19141e-05
226        0.00125566       7.81413e-05
227        0.00134073       9.70471e-05
228        0.00137153       3.00995e-05
229        0.00118885       0.000162731
230        0.00130981       7.24818e-05
231        0.000974065       5.52255e-05
232        0.00175301       0.000103964
233        0.0011958       5.61958e-05
234        0.0010238       3.9278e-05
235        0.000705652       5.12654e-05
236        0.00174084       0.000184888
237        0.000656223       2.00238e-05
238        0.000875154       5.25526e-05
239        0.000824476       2.48595e-05
240        0.00098789       7.41721e-05
241        0.00170411       3.01784e-05
242        0.00061307       2.09948e-05
243        0.000700241       4.48593e-05
244        0.000781075       0.000134094
245        0.00192247       7.95533e-05
246        0.000942203       2.33499e-05
247        0.0010108       3.50774e-05
248        0.00274827       0.000300746
249        0.00108621       0.000115269
250        0.000936066       7.19735e-05
251        0.00120881       4.19514e-05
252        0.00120351       4.47273e-05
253        0.00138965       0.000168451
254        0.00106542       5.4345e-05
255        0.00139992       7.25767e-05
256        0.000737915       6.22193e-05
257        0.0004061       5.95799e-06
258        0.000848415       4.84648e-05
259        0.000435287       9.80061e-06
260        0.00105084       2.07814e-05
261        0.00157696       0.000444831
262        0.000677142       5.18178e-05
263        0.000766639       5.75279e-05
264        0.000916124       3.7405e-05
265        0.000581484       2.54623e-05
266        0.000640015       1.24353e-05
267        0.00122242       9.29364e-05
268        0.00205895       5.31208e-05
269        0.000560165       2.62091e-05
270        0.00159337       8.06795e-05
271        0.0011184       4.29974e-05
272        0.00140465       0.00017571
273        0.000964973       3.30064e-05
274        0.00101272       4.90663e-05
275        0.000831344       4.47952e-05
276        0.00103686       6.36414e-05
277        0.00234501       0.000144101
278        0.000805085       4.46464e-05
279        0.000899507       7.80161e-05
280        0.000952964       4.64479e-05
281        0.00192551       9.71445e-05
282        0.00100841       1.15929e-05
283        0.000966866       3.25427e-05
284        0.00155805       0.000101838
285        0.000991542       9.1813e-05
286        0.00183953       5.49686e-05
287        0.00166157       0.000116544
288        0.00120243       5.35992e-05
289        0.00115523       3.34273e-05
290        0.00285647       7.74497e-05
291        0.00195891       9.66216e-05
292        0.00138415       4.67773e-05
293        0.000865763       5.64254e-05
294        0.00152902       5.22523e-05
295        0.00111823       7.22125e-05
296        0.00157301       5.26196e-05
297        0.00374006       0.000348821
298        0.00125339       0.000175536
299        0.0016334       0.000108297
300        0.00105573       5.05766e-05
301        0.00136036       6.0503e-05
302        0.000246113       1.42512e-05
303        0.00117588       9.01099e-05
304        0.00142992       5.95501e-05
305        0.00101178       5.91396e-05
306        0.0011504       5.36768e-05
307        0.00136063       7.48151e-05
308        0.000421232       1.38202e-05
309        0.00116423       6.06721e-05
310        0.00141763       6.80487e-05
311        0.00131174       6.01291e-05
312        0.00157961       2.76593e-05
313        0.00234865       0.000323066
314        0.00210942       0.000175183
315        0.00227167       0.000216729
316        0.00169793       0.000115016
317        0.00200458       4.79947e-05
318        0.00114614       3.58934e-05
319        0.00101877       2.8847e-05
320        0.000569724       1.11456e-05
321        0.00131195       6.60018e-05
322        0.00134773       0.000115728
323        0.000416921       2.67828e-05
324        0.00182832       0.000182903
325        0.000707587       3.95038e-05
326        0.00112026       6.48254e-05
327        0.00132403       7.12512e-05
328        0.00211058       0.000207179
329        0.00243593       0.000112537
330        0.000730579       3.00365e-05
331        0.000887246       2.27191e-05
332        0.00081834       0.000101687
333        0.00052986       2.70903e-05
334        0.000240445       2.38699e-05
335        0.000597048       2.38946e-05
336        0.00119522       4.02743e-05
337        0.00121778       0.000117581
338        0.00162701       8.61711e-05
339        0.000949327       0.000133506
340        0.000662969       1.43163e-05
341        0.000672166       6.00579e-05
342        0.00221906       6.5914e-05
343        0.000432577       3.19133e-05
344        0.00126627       3.57569e-05
345        0.00145074       4.46267e-05
346        0.00127172       9.00852e-05
347        0.000708096       4.84649e-05
348        0.00216995       0.000192766
349        0.00205171       0.000190251
350        0.00112006       5.34207e-05
351        0.00147101       5.74526e-05
352        0.00150985       8.49166e-05
353        0.000886403       8.82055e-05
354        0.0011858       0.000165004
355        0.00168089       0.000244044
356        0.000836917       0.000202228
357        0.00147241       4.3076e-05
358        0.00175449       0.000327059
359        0.000511116       1.36754e-05
360        0.00112566       9.33013e-05
361        0.00169814       7.93533e-05
362        0.000536461       4.46378e-05
363        0.00198524       0.000289052
364        0.00172516       6.9812e-05
365        0.00159115       0.00037435
366        0.000651449       1.42736e-05
367        0.000759289       2.68707e-05
368        0.00101171       0.000244164
369        0.000717594       0.000103346
370        0.00102742       2.45994e-05
371        0.00110031       0.000251217
372        0.00107054       1.20867e-05
373        0.00127676       8.91103e-05
374        0.000904761       7.52885e-05
375        0.00143838       7.38413e-05
376        0.00184068       9.6659e-05
377        0.00185624       0.00033983
378        0.000884719       2.53212e-05
379        0.000847535       3.16265e-05
380        0.00169069       0.000176923
381        0.00162153       1.98116e-05
382        0.00370565       0.00017239
383        0.000673603       8.41384e-05
384        0.000976655       8.05485e-05
385        0.00134315       0.000348872
386        0.00318447       0.000325882
387        0.000667474       1.14407e-05
388        0.0006694       4.38796e-05
389        0.00133483       7.16734e-05
390        0.00360458       0.000302875
391        0.00258769       0.000203369
392        0.011152       0.000711895
393        0.000602609       3.60885e-05
394        0.000923477       6.74959e-05
395        0.000769212       4.57977e-05
396        0.000951278       5.16856e-05
397        0.000968317       4.67209e-05
398        0.0011985       8.02181e-05
399        0.00139099       0.000128659
400        0.00154737       4.74642e-05
401        0.00132618       2.18453e-05
402        0.00139365       1.25901e-05
403        0.00068137       3.55328e-05
404        0.00119911       6.05371e-05
405        0.000874232       3.15282e-05
406        0.00133202       2.44074e-05
407        0.00091481       3.77417e-05
408        0.000842715       1.41881e-05
409        0.00130386       0.000147854
410        0.00229346       0.000178631
411        0.000460473       2.29301e-05
412        0.00259742       0.00022831
413        0.000609331       2.85173e-05
414        0.00177918       7.34177e-05
415        0.000889889       9.84067e-05
416        0.00155524       7.84819e-05
417        0.000342298       1.26112e-05
418        0.00219864       0.00030202
419        0.00196157       0.000172324
420        0.00140227       3.3471e-05
421        0.00200156       0.000129754
422        0.00122217       9.93687e-05
423        0.00138882       8.07642e-05
424        0.00217525       9.22018e-05
425        0.000502583       1.22266e-05
426        0.000748192       1.97552e-05
427        0.000810399       6.03495e-05
428        0.000977966       2.62266e-05
429        0.00157107       5.09844e-05
430        0.00121606       2.04942e-05
431        0.000961304       4.87072e-05
432        0.00271568       0.000199064
433        0.000653221       2.48727e-05
434        0.000405394       1.01925e-05
435        0.000173703       5.35899e-06
436        0.000551234       7.02654e-05
437        0.0002258       7.94944e-06
438        0.000365008       2.31068e-05
439        0.00034652       2.33392e-05
440        0.000484237       7.03171e-05
441        0.000185277       7.08832e-06
442        0.000155664       1.1612e-05
443        0.000213823       1.19067e-05
444        0.000150907       1.17293e-05
445        0.000183054       1.5107e-05
446        0.000243142       9.09751e-06
447        0.000208318       1.60112e-05
448        0.000360969       2.13102e-05
449        0.0004008       4.32262e-05
450        0.000286706       1.71029e-05
451        0.000305561       2.22868e-05
452        0.000288735       5.98513e-06
453        0.000263712       6.25023e-06
454        0.000207174       8.2773e-06
455        0.000127174       5.16815e-06
456        0.000278074       9.14605e-06
457        0.000133465       9.89471e-07
458        0.00012419       1.8804e-06
459        0.000279251       1.3748e-05
460        0.00068325       3.80223e-05
461        0.000987279       6.54043e-05
462        0.000297076       7.34603e-06
463        0.000129363       3.05942e-06
464        0.000250561       1.08193e-05
465        0.00014216       6.60247e-06
466        0.000240163       8.4637e-06
467        0.000440842       1.52217e-05
468        0.000519634       1.33152e-05
469        0.000321592       1.30352e-05
470        0.000250433       1.32868e-05
471        0.000533693       3.61001e-05
472        0.000260794       2.12498e-05
473        0.000195161       7.35253e-06
474        0.000167475       6.24609e-06
475        0.000222507       1.12958e-05
476        0.000689071       2.5262e-05
477        0.000596121       4.88199e-05
478        0.000568589       3.31817e-05
479        0.000152421       6.85868e-06
480        0.000573169       1.51488e-05
481        0.000324616       4.15845e-05
482        0.000369184       1.56769e-05
483        0.00081844       2.19157e-05
484        0.000695058       2.74673e-05
485        0.000169435       2.31007e-06
486        0.00061374       1.80132e-05
487        0.000158591       7.4376e-06
488        0.000418903       5.79543e-05
489        0.000173369       8.1656e-06
490        0.000742301       3.01886e-05
491        0.00013945       4.7008e-06
492        0.000295152       6.374e-06
493        0.000162271       6.6257e-07
494        0.000227148       9.74315e-06
495        0.000124372       1.81903e-06
496        0.000191686       3.26117e-06
497        0.000194699       9.27055e-06
498        0.000173085       1.24158e-05
499        0.000539799       2.1657e-05
500        0.000204512       2.1597e-05
501        0.000121347       1.50791e-06
502        0.000189513       3.38238e-06
503        0.000407576       9.64473e-06
504        0.00024321       3.34494e-05
505        0.00020315       1.45659e-05
506        0.000214445       6.95413e-06
507        0.00018688       4.32445e-06
508        0.000154114       5.63517e-06
509        0.000138207       5.34119e-06
510        0.000227049       9.88856e-06
511        0.000144926       6.18203e-06
512        0.000128229       2.3286e-06
513        0.000174795       3.86277e-06
514        0.000481949       1.01001e-05
515        0.000548406       5.16964e-05
516        0.000754254       2.54657e-05
517        0.0002203       1.05327e-05
518        0.000144582       2.74289e-06
519        0.000675912       8.00659e-05
520        0.000136982       3.20193e-06
521        0.000203845       7.50014e-06
522        0.000154778       3.98964e-06
523        0.00068589       6.29062e-05
524        0.000117222       3.78592e-06
525        0.000347515       4.35395e-05
526        0.000215874       5.94573e-06
527        0.000125093       3.59882e-06
528        0.00015083       3.32789e-06
529        0.000614463       2.18817e-05
530        0.000147433       6.3232e-06
531        0.000304587       1.28834e-05
532        0.000901771       3.00772e-05
533        0.00030931       5.42656e-05
534        0.000478273       4.26697e-05
535        0.00071642       2.68474e-05
536        0.000399279       6.38072e-06
537        0.00066682       4.01867e-05
538        0.000906585       4.5141e-05
539        0.000572713       1.87186e-05
540        0.000352215       1.81002e-05
541        0.000280214       1.59279e-05
542        0.000121367       1.15599e-05
543        0.000670175       4.3858e-05
544        0.00051682       7.313e-06
545        0.00034079       4.08044e-06
546        0.000778633       8.58158e-05
547        0.000272388       2.26012e-05
548        0.000569448       1.11815e-05
549        0.00114804       8.97686e-05
550        0.00016579       8.8559e-06
551        0.00024623       9.95003e-06
552        0.000133595       2.5619e-06
553        0.000644588       5.52217e-05
554        0.00167278       0.000155712
555        0.000356211       1.19448e-05
556        0.000836029       8.58851e-05
557        0.000222862       5.6691e-06
558        0.000482357       7.11891e-06
559        0.000987308       0.000109015
560        0.000489906       1.80879e-05
561        0.000645489       6.83613e-05
562        0.000320115       3.62236e-06
563        0.000259543       2.72576e-05
564        0.000224668       5.15446e-06
565        0.000614897       2.97444e-05
566        0.000184403       4.28749e-06
567        0.00182976       0.00013339
568        0.000447465       8.7891e-06
569        0.000962692       0.000100517
570        0.000256454       4.97476e-05
571        0.000906484       8.66423e-05
572        0.000375018       3.66009e-05
573        0.00107738       0.000102235
574        0.00118189       9.73757e-05
575        0.000584115       1.9533e-05
576        0.00101504       0.000143861
577        0.000442078       4.34126e-05
578        0.000724219       1.54229e-05
579        0.00084236       8.14678e-05
580        0.0011375       5.84893e-05
581        0.000513468       2.36591e-05
582        0.000569847       3.18955e-05
583        0.000676516       4.34511e-05
584        0.000649206       2.11429e-05
585        0.000281949       1.38774e-05
586        0.000189825       7.9398e-06
587        0.000468827       2.72298e-05
588        0.000578581       3.0711e-05
589        0.000698886       7.59029e-05
590        0.000460776       1.3088e-05
591        0.000786131       2.25929e-05
592        0.000285253       1.96164e-05
593        0.000604848       8.18831e-05
594        0.00100955       8.59606e-05
595        0.000431733       3.17901e-05
596        0.000873079       3.4865e-05
597        0.000401643       3.48432e-05
598        0.00121206       0.000101257
599        0.00158922       8.52963e-05
600        0.00134745       4.66911e-05
601        0.00156421       3.76711e-05
602        0.00125883       4.00333e-05
603        0.0017062       8.60957e-05
604        0.00105496       7.3999e-06
605        0.00142135       5.61854e-05
606        0.00161164       9.62594e-06
607        0.00118653       7.68712e-05
608        0.00198652       7.28087e-05
609        0.00174746       4.59977e-05
610        0.00129725       9.93573e-05
611        0.00112206       7.00543e-05
612        0.00168128       8.07116e-05
613        0.00118825       4.60336e-05
614        0.00146265       4.32302e-05
615        0.00159972       7.37022e-05
616        0.00131224       4.76078e-05
617        0.00147062       4.69915e-05
618        0.00161184       7.4372e-05
619        0.00168469       5.86048e-05
620        0.00155717       0.000137514
621        0.00176645       5.31795e-05
622        0.00118852       4.6882e-05
623        0.00163556       6.7266e-05
624        0.00111704       8.40055e-05
625        0.00165091       7.06688e-05
626        0.00156876       8.59508e-05
627        0.00191606       6.0052e-05
628        0.00151615       2.38633e-05
629        0.000369762       5.42993e-06
630        0.000233053       3.30167e-06
631        0.0002143       6.91751e-06
632        0.000448401       1.47556e-05
633        0.000443842       2.0061e-05
634        0.000216204       4.84229e-06
635        0.000358741       1.87464e-05
636        0.000275589       1.71226e-05
637        0.000292757       1.34603e-05
638        0.000303062       8.37209e-06
639        0.000234096       5.60348e-06
640        0.000254822       1.05744e-05
641        0.000258765       2.81172e-06
642        0.000426565       1.20525e-05
643        0.000287354       2.68196e-05
644        0.000223357       8.61398e-06
645        0.000354159       1.65479e-05
646        0.000228683       6.37808e-06
647        0.000272682       5.6472e-06
648        0.000246424       6.3344e-06
649        0.000362525       7.33134e-06
650        0.000254311       1.98034e-05
651        0.00014577       7.45231e-06
652        0.000367659       1.47854e-05
653        0.000292357       1.77465e-05
654        0.000279034       1.03117e-05
655        0.000237709       1.42138e-05
656        0.000298748       5.10871e-06
657        0.000373968       2.47119e-05
658        0.000258852       3.43501e-06
659        0.000280579       9.57663e-06
660        0.000158219       4.70583e-06
661        0.000441128       1.30882e-05
662        0.000442829       1.19908e-05
663        0.000187197       1.41747e-05
664        0.000257087       6.36923e-06
665        0.000310958       1.20276e-05
666        0.000254776       1.29627e-05
667        0.000272403       5.34719e-06
668        0.000483195       1.29107e-05
669        0.000542774       1.23911e-05
670        0.000473581       2.09979e-05
671        0.000389555       1.11056e-05
672        0.00024251       9.50736e-06
673        0.00027848       1.12934e-05
674        0.000371234       8.00723e-06
675        0.000196977       4.45304e-06
676        0.000578559       1.43349e-05
677        0.000236313       6.58233e-06
678        0.000821062       4.90608e-05
679        0.00041076       3.48702e-06
680        0.000432173       7.91664e-06
681        0.000187734       5.68421e-06
682        0.000389716       1.34047e-05
683        0.000477014       1.29661e-05
684        0.000393489       3.29026e-05
685        0.000348661       1.47913e-05
686        0.000209092       3.93195e-06
687        0.00048881       1.87225e-05
688        0.000366639       1.30162e-05
689        0.000493616       1.19805e-05
690        0.000575823       7.08929e-05
691        0.000768724       5.48032e-05
692        0.000467021       3.37819e-05
693        0.000606522       3.92836e-05
694        0.000375157       2.38836e-05
695        0.00044264       1.50902e-05
696        0.000454935       7.15484e-06
697        0.000577304       1.50553e-05
698        0.00051711       1.2059e-05
699        0.000489402       1.61669e-05
700        0.000253048       5.28309e-06
701        0.000317526       1.01422e-05
702        0.00034483       1.874e-05
703        0.000484794       2.67303e-05
704        0.000673211       1.82984e-05
705        0.000443216       2.22082e-05
706        0.000505962       2.74741e-05
707        0.000400606       7.95285e-06
708        0.000779437       5.95087e-05
709        0.00028615       6.98597e-06
710        0.000484943       1.46517e-05
711        0.000429972       1.71527e-05
712        0.000505659       3.04331e-05
713        0.000576943       2.54032e-05
714        0.000699172       1.7794e-05
715        0.000492292       1.11477e-05
716        0.000565639       1.61827e-05
717        0.000548534       6.89129e-06
718        0.0010263       1.17e-05
719        0.000515908       6.00928e-05
720        0.000310683       1.26345e-05
721        0.000495862       1.96544e-05
722        0.00032566       1.32425e-05
723        0.000431792       3.41458e-05
724        0.000455782       2.22354e-05
725        0.000586519       4.04762e-05
726        0.000830016       1.82916e-05
727        0.000492835       1.10492e-05
728        0.000993024       3.99462e-05
729        0.000474317       2.32559e-05
730        0.000598888       5.95099e-05
731        0.000925231       4.39637e-05
732        0.000758068       7.2275e-06
733        0.000486754       1.58747e-05
734        0.000516744       1.39179e-05
735        0.000733953       6.06019e-05
736        0.000479425       1.58088e-05
737        0.000865034       6.02045e-05
738        0.00049605       9.62535e-06
739        0.000505083       1.32624e-05
740        0.000632464       3.91097e-05
741        0.000576921       2.34958e-05
742        0.000969784       4.20457e-05
743        0.000861679       2.12319e-05
744        0.000535301       2.83407e-05
745        0.000779497       5.93785e-05
746        0.000687967       2.8242e-05
747        0.000469536       1.25859e-05
748        0.000908156       4.79291e-05
749        0.00069644       8.93049e-06
750        0.00110091       6.68977e-05
751        0.000795844       3.65171e-05
752        0.00121209       5.54807e-05
753        0.000720145       5.18119e-05
754        0.000173951       1.14351e-05
755        0.000313982       1.50533e-05
756        0.00140287       2.82604e-05
757        0.000464128       4.32351e-05
758        0.000672507       1.02473e-05
759        0.000292457       1.33745e-05
760        0.000983421       3.90445e-05
761        0.000429972       3.16381e-05
762        0.00112302       6.54575e-05
763        0.00101997       3.17192e-05
764        0.000612486       1.07785e-05
765        0.000550317       3.4642e-05
766        0.000311739       1.58046e-05
767        0.000581776       3.14796e-05
768        0.00110569       4.98698e-05
769        0.00061554       3.33683e-05
770        0.000201689       5.10179e-06
771        0.00049132       1.14878e-05
772        0.000253899       1.77286e-05
773        0.000525138       2.4261e-05
774        0.00104332       5.89656e-05
775        0.000685635       2.51291e-05
776        0.000942352       4.31753e-05
777        0.000827239       9.90005e-06
778        0.000857441       4.71663e-05
779        0.00138577       2.83943e-05
780        0.0014275       5.87028e-05
781        0.000546112       2.01392e-05
782        0.00132497       4.52084e-05
783        0.00143937       2.28211e-05
784        0.000731956       3.63423e-05
785        0.000386124       6.8098e-06
786        0.00101871       6.26983e-05
787        0.00102663       3.44788e-05
788        0.000718672       4.14257e-05
789        0.000976348       3.79391e-05
790        0.00139263       6.13862e-05
791        0.00120575       4.86741e-05
792        0.000908279       7.14934e-05
793        0.000919137       2.19785e-05
794        0.00126473       6.87769e-05
795        0.00170659       9.39289e-05
796        0.00125438       5.51312e-05
797        0.000946444       2.65106e-05
798        0.00113976       3.21552e-05
799        0.00105488       3.38324e-05
800        0.00056221       2.13557e-05
801        0.00138785       7.58918e-05
802        0.000784598       4.50923e-05
803        0.00136745       0.000100877
804        0.000206855       3.49984e-05
805        0.000249451       1.001e-05
806        0.000352488       2.2162e-05
807        0.000788892       4.61333e-05
808        0.000838884       2.19177e-05
809        0.000418399       3.22521e-05
810        0.000170424       1.38684e-05
811        0.00142718       0.00026738
812        0.000949856       6.98606e-05
813        0.000307693       7.76237e-06
814        0.000459406       1.52067e-05
815        0.000258126       1.11375e-05
816        0.000562051       3.64022e-05
817        0.000868455       4.9854e-05
818        0.000497492       3.1716e-05
819        0.000416789       1.87859e-05
820        0.00116212       2.8683e-05
821        0.000499926       5.23282e-05
822        0.000878873       5.37743e-05
823        0.000249796       8.14813e-06
824        0.00399741       0.00014574
825        0.000239482       5.59648e-06
826        0.000488087       3.13838e-05
827        0.000906226       5.527e-05
828        0.00106829       2.35622e-05
829        0.000251871       2.39154e-05
830        0.00013457       1.89707e-06
831        0.000844248       8.51628e-05
832        0.000585255       4.08381e-05
833        0.000878269       4.09695e-05
834        0.00046511       2.24592e-05
835        0.000422603       4.52832e-05
836        0.00088663       3.11804e-05
837        0.000925179       5.47308e-05
838        0.000548929       5.907e-05
839        0.000428959       1.74162e-05
840        0.00109949       3.19338e-05
841        0.0007878       4.36724e-05
842        0.0007533       2.7838e-05
843        0.000563929       2.54463e-05
844        0.000425238       4.53244e-05
845        0.000978838       5.9539e-05
846        0.000259009       1.06961e-05
847        0.00038201       2.05059e-05
848        0.000661229       2.74841e-05
849        0.000569691       2.7673e-05
850        0.000323129       1.98173e-05
851        0.000720522       1.71187e-05
852        0.000281783       1.69431e-05
853        0.000778876       6.61902e-05
854        0.000624228       2.48344e-05
855        0.000599376       1.68733e-05
856        0.000452013       3.33394e-05
857        0.000899247       8.62192e-05
858        0.00030329       1.06639e-05
859        0.000441217       3.47808e-05
860        0.000193521       5.43419e-06
861        0.000398565       2.6718e-05
862        0.000497236       2.25011e-05
863        0.000425046       5.08824e-05
864        0.000382401       2.60043e-05
865        0.00100427       0.000120523
866        0.000468607       3.39601e-05
867        0.000474977       4.35983e-05
868        0.000197856       4.85436e-06
